Evaluations,Fitness
1,(901.9781302660863,)
2,(260.36144633432514,)
3,(204.36325493450107,)
4,(0.5572196478170779,)
5,(-0.08471348272580126,)
100,(-0.6105879990861875,)
140,(-0.61806001961373,)
141,(-0.6682026938958386,)
211,(-0.8857369587755494,)
300,(-0.9027100486707332,)
434,(-0.9401538378824301,)
548,(-0.9549522750249234,)
570,(-0.9757508959918282,)
598,(-0.9963002008112275,)
754,(-1.0049728352836167,)
1084,(-1.0255587763717733,)
1174,(-1.025582495368394,)
1381,(-1.0265854462354498,)
1863,(-1.027088772086292,)
