Evaluations,Fitness
1,(1786.4643541938672,)
3,(219.70545504590035,)
8,(4.986227625885054,)
14,(2.607238334326299,)
62,(2.4117090642527406,)
71,(2.166289590563147,)
116,(-0.15823439222148472,)
243,(-0.17163563082940092,)
254,(-0.40721162379916076,)
291,(-0.46335750579360235,)
301,(-0.6765461409214316,)
459,(-0.8357933166740406,)
496,(-0.8485290374145404,)
512,(-0.9109025271960876,)
803,(-0.9255709743227303,)
832,(-0.9305824089667702,)
1036,(-0.9415563241199031,)
1121,(-0.9416225406880635,)
1182,(-0.9416711361802428,)
1254,(-0.9434973820317569,)
1467,(-0.9437890267529512,)
1697,(-0.9439484738926406,)
2991,(-1.027544147774495,)
3247,(-1.0277422683007544,)
3266,(-1.0291220052915455,)
3416,(-1.029125625776668,)
3474,(-1.0299817153801276,)
4036,(-1.0310469071919668,)
4235,(-1.0310616741305885,)
4421,(-1.0310710298498422,)
4473,(-1.0310717943151109,)
4524,(-1.0310985909419126,)
4559,(-1.031121607060521,)
