Evaluations,Fitness
1,(np.float64(1588.735591406318),)
2,(np.float64(1467.4872170164342),)
6,(np.float64(1420.4134764025803),)
14,(np.float64(1368.3386064487484),)
15,(np.float64(1223.3983202461302),)
36,(np.float64(1170.392866923647),)
44,(np.float64(1015.971541250163),)
62,(np.float64(952.1197110186147),)
251,(np.float64(909.5266473594008),)
1016,(np.float64(883.2276581732517),)
1186,(np.float64(865.0018097311796),)
1685,(np.float64(861.6700539082559),)
1926,(np.float64(826.1639570661757),)
2043,(np.float64(805.2037614203352),)
2580,(np.float64(798.156199252359),)
3382,(np.float64(773.7812343328194),)
3472,(np.float64(751.3359109517992),)
4637,(np.float64(700.1759142310887),)
9302,(np.float64(678.0760713393524),)
9897,(np.float64(663.649131056268),)
