Evaluations,Fitness
1,(np.float64(1484.336534438379),)
2,(np.float64(1280.832445639874),)
36,(np.float64(1267.882947146309),)
38,(np.float64(1106.5774206383385),)
135,(np.float64(1083.59779300359),)
185,(np.float64(1072.3189405607652),)
229,(np.float64(1054.9136259721895),)
266,(np.float64(1021.3845663479121),)
593,(np.float64(1008.7354581635514),)
601,(np.float64(986.1285531964558),)
636,(np.float64(977.7375138645448),)
728,(np.float64(915.2746037022797),)
1283,(np.float64(897.0098752166073),)
1456,(np.float64(834.7499064839914),)
1557,(np.float64(832.3306571657832),)
1670,(np.float64(823.794901607683),)
4243,(np.float64(796.2932420124569),)
4388,(np.float64(767.9496280489302),)
8139,(np.float64(759.5013852397681),)
8741,(np.float64(753.0502185653861),)
8932,(np.float64(745.6289864416525),)
9201,(np.float64(720.4742481840832),)
11201,(np.float64(707.299712613292),)
