Evaluations,Fitness
1,(21.511598660381743,)
2,(21.369214091888235,)
3,(21.266938532921014,)
9,(21.08504585314341,)
11,(21.041239268398833,)
623,(21.0174049300113,)
17803,(20.966006265309932,)
34993,(20.925635678353395,)
78788,(20.87907158907311,)
96277,(20.841770696975505,)
96916,(20.79439917084898,)
97211,(20.777877099368656,)
97265,(20.773584659997965,)
98203,(20.677412951781402,)
98473,(20.630456750343832,)
98493,(20.56140820838093,)
98680,(20.43510993407751,)
99258,(20.323457003657143,)
99610,(20.208990752036165,)
99741,(20.187532681094662,)
99900,(20.085479595961726,)
100017,(20.034319071391057,)
100246,(19.860555217709887,)
101343,(19.806091874192553,)
102433,(19.757531575294937,)
131513,(19.276687130865845,)
134754,(18.532988263078654,)
139750,(18.491071329309502,)
139758,(17.54428867047473,)
144751,(17.50041624820932,)
146109,(17.413786617252022,)
146556,(17.214633666040108,)
146951,(16.565360173267557,)
149542,(16.363206156957652,)
152494,(16.029935259389223,)
152878,(15.857993776774642,)
153462,(15.787037744027483,)
154910,(15.717124251955504,)
155729,(15.686438220820126,)
155918,(15.159627555528617,)
156169,(15.091265251379797,)
157437,(14.943481461309384,)
158091,(14.915548305070361,)
158128,(14.596823356680392,)
158432,(14.548556656307552,)
158937,(14.51337308147703,)
159933,(14.482694227507181,)
160015,(14.409437068112535,)
160837,(14.359982086624168,)
160989,(14.073762127483613,)
161334,(13.784425768784141,)
161885,(13.398497087218237,)
163092,(13.337307937836021,)
163891,(13.260162926714028,)
164775,(13.128733515767017,)
164800,(13.040035299484682,)
164903,(12.607387225173301,)
167482,(12.373960535205503,)
167715,(12.227371029448262,)
168303,(11.809606933673821,)
169546,(11.510140643162767,)
170229,(10.9573673074751,)
174117,(10.306334672231783,)
177790,(10.278760472415453,)
177937,(9.764015107340342,)
178144,(9.528908024186823,)
181613,(9.527037201928383,)
182220,(9.380509138163982,)
182231,(8.373928614941335,)
187233,(8.291376699132567,)
188674,(7.875742529503346,)
189698,(7.357398605564683,)
189946,(7.355849742214615,)
193075,(6.751277350804557,)
197254,(6.711015203437817,)
199679,(6.55192688759951,)
200459,(6.534523745348993,)
200626,(6.3736614617165035,)
200831,(6.146908449696071,)
202350,(6.103717218369277,)
203079,(5.9577359395358815,)
204390,(5.882176540776102,)
205658,(5.769196224321968,)
206187,(5.684309688454191,)
206410,(5.665613489448139,)
207335,(5.59030865945117,)
208226,(5.396712244926728,)
209038,(5.262962216451662,)
210018,(5.218097098857461,)
210218,(5.111613016432241,)
211103,(5.041354688306883,)
211606,(4.919874067919375,)
213190,(4.812569651315522,)
213615,(4.729076812156972,)
214322,(4.684003745070779,)
214721,(4.539536953623353,)
216228,(4.507547605015886,)
216337,(4.408536065385806,)
216776,(4.394922638411002,)
218011,(4.210676569971339,)
218344,(4.1686437651099,)
219788,(4.109490297500542,)
221002,(4.023333934146344,)
222154,(3.837561508601958,)
222548,(3.7940896326720814,)
223384,(3.756918408239567,)
