Evaluations,Fitness
1,(21.212235526629925,)
3,(21.113618237867055,)
5,(20.917917221919897,)
8,(20.900064716342868,)
35,(20.66289051123544,)
63,(20.567855775352616,)
65,(20.47494467830112,)
81,(20.344487136522126,)
93,(20.073114426352326,)
95,(20.003699854643425,)
104,(19.936668910060174,)
111,(19.870292904769382,)
123,(19.583531292935973,)
134,(19.14719213781636,)
153,(18.75880563568422,)
159,(18.671676241134268,)
164,(18.295554304759705,)
183,(17.84484368434324,)
189,(17.720803415982022,)
193,(17.7187548756644,)
197,(17.484824091910625,)
201,(17.391355086556743,)
213,(17.019515561317583,)
219,(16.822213762789076,)
223,(16.30480682846941,)
241,(16.06199428573854,)
245,(15.997923877302371,)
249,(15.960186856202924,)
253,(15.651427981351189,)
270,(15.416522679873742,)
271,(14.759519216112599,)
282,(14.68071057871823,)
289,(14.41545904770906,)
301,(13.985257075121451,)
309,(13.961592387852482,)
312,(13.42242433712959,)
400,(13.206107968271464,)
422,(12.770292462723475,)
469,(12.656852915589463,)
490,(12.616122271909422,)
517,(12.51098279314687,)
531,(12.184142433221373,)
546,(12.078056291144451,)
580,(11.624587625214739,)
637,(11.61936315173146,)
663,(11.507265146209281,)
714,(11.46744031887326,)
750,(11.449432325668305,)
764,(11.437748258705835,)
765,(11.247155747016688,)
786,(11.22683429659243,)
829,(11.168689878336671,)
932,(11.069031625798411,)
974,(10.760602435874361,)
990,(10.704638559800788,)
1013,(10.57214313588618,)
1034,(10.401642701956364,)
1045,(9.971466535892157,)
1065,(9.860385586865242,)
1082,(9.445242169155188,)
1221,(9.423603530739397,)
1350,(9.383051809142033,)
1361,(8.864819926794937,)
1921,(8.66503236713016,)
1994,(8.600331058899336,)
2031,(8.353075058379618,)
2238,(8.093943911640745,)
2552,(8.081574534499232,)
4354,(8.07271901303041,)
4581,(7.937992489294173,)
5237,(7.839737794687468,)
5251,(7.7817218641983406,)
5429,(7.724531191635936,)
5445,(7.446229532351345,)
8749,(7.051229824792864,)
9717,(6.973099247146169,)
