Evaluations,Fitness
1,(np.float64(1494.8314102367344),)
6,(np.float64(1281.1625667464114),)
66,(np.float64(1276.9395018073055),)
73,(np.float64(1255.2249266245894),)
126,(np.float64(1254.2220286130723),)
132,(np.float64(1227.9383226423367),)
156,(np.float64(1188.679281617223),)
165,(np.float64(1167.470637690525),)
227,(np.float64(1145.670589028383),)
318,(np.float64(1140.3193371235234),)
359,(np.float64(1110.9125996710657),)
411,(np.float64(1104.9697846072231),)
417,(np.float64(1091.567145748088),)
507,(np.float64(1049.3912338462346),)
521,(np.float64(971.9069544190522),)
569,(np.float64(960.8964968309219),)
639,(np.float64(959.9490315960604),)
695,(np.float64(923.0266764246945),)
730,(np.float64(892.6879753698269),)
812,(np.float64(885.6925501643827),)
816,(np.float64(875.8047375785195),)
877,(np.float64(871.6753693825142),)
928,(np.float64(789.9215093907112),)
1010,(np.float64(720.4913958222654),)
1225,(np.float64(719.3912889580945),)
1359,(np.float64(711.2903451950946),)
1378,(np.float64(703.3403673391639),)
1386,(np.float64(693.9681944840233),)
1478,(np.float64(652.3744689405474),)
1606,(np.float64(648.3968773631639),)
1646,(np.float64(641.1550596037315),)
1659,(np.float64(626.6363933133061),)
1719,(np.float64(622.5585021073948),)
1833,(np.float64(593.4579307235028),)
1970,(np.float64(589.0666200364595),)
2005,(np.float64(574.2195615122442),)
2037,(np.float64(559.3070240421009),)
2054,(np.float64(545.4623576903302),)
2129,(np.float64(545.1957333239186),)
2185,(np.float64(523.9827325427129),)
2244,(np.float64(511.73904694537464),)
2307,(np.float64(502.50888539333783),)
2399,(np.float64(496.10577819721476),)
2406,(np.float64(489.08713375868473),)
2432,(np.float64(486.58770421360214),)
2498,(np.float64(469.66362420710715),)
2605,(np.float64(466.6550986507783),)
2675,(np.float64(456.7183921202677),)
2803,(np.float64(442.9334319706164),)
2853,(np.float64(427.77618428999784),)
2909,(np.float64(425.4769162849267),)
2913,(np.float64(399.00917545342935),)
3262,(np.float64(389.96432041418393),)
3360,(np.float64(388.3806474902676),)
3415,(np.float64(361.8680909530714),)
3444,(np.float64(357.6679029848374),)
3502,(np.float64(356.8895424674845),)
3541,(np.float64(339.0503531640004),)
3555,(np.float64(328.0303172232753),)
3765,(np.float64(326.2018230267184),)
3832,(np.float64(325.83110232103945),)
3850,(np.float64(317.9900705807202),)
3858,(np.float64(286.1307446056402),)
3906,(np.float64(274.6042316206625),)
4247,(np.float64(259.6949623525624),)
4492,(np.float64(258.6150561435336),)
4513,(np.float64(258.0361533997003),)
4555,(np.float64(256.2941070091211),)
4584,(np.float64(255.41403373318292),)
4609,(np.float64(232.5144114092854),)
4872,(np.float64(229.39941109236497),)
4910,(np.float64(221.7138178838186),)
4965,(np.float64(209.42028361863254),)
5363,(np.float64(206.82700314602204),)
5440,(np.float64(206.69410419278023),)
5501,(np.float64(201.69009401304345),)
5545,(np.float64(196.7508799406961),)
5612,(np.float64(195.20098608538228),)
5738,(np.float64(194.87031803675234),)
5749,(np.float64(190.519466848447),)
5800,(np.float64(189.96555462146404),)
5864,(np.float64(188.8443611762906),)
5883,(np.float64(180.56989242821476),)
5918,(np.float64(178.76538927052076),)
6204,(np.float64(178.0809377754465),)
6287,(np.float64(167.87046234309406),)
6770,(np.float64(161.5180607114262),)
6970,(np.float64(159.86196684293992),)
7097,(np.float64(159.84398890220126),)
7221,(np.float64(159.70130196042817),)
7251,(np.float64(158.77345535424126),)
7258,(np.float64(157.94075494692868),)
7273,(np.float64(157.42826381343247),)
7278,(np.float64(156.8245606548616),)
7346,(np.float64(154.05012436717516),)
7435,(np.float64(149.10569206740155),)
7647,(np.float64(148.2655057535227),)
7674,(np.float64(148.1507121775927),)
7694,(np.float64(147.03537299430127),)
7897,(np.float64(146.2755652338455),)
7973,(np.float64(145.82727170178413),)
7986,(np.float64(145.69333550523635),)
8007,(np.float64(145.4224084934724),)
8018,(np.float64(144.49711214441493),)
8026,(np.float64(142.37115765630358),)
8131,(np.float64(139.4127288637868),)
8146,(np.float64(139.20490182851563),)
8319,(np.float64(138.67229062934985),)
8372,(np.float64(138.41209621849282),)
8463,(np.float64(138.00802414018733),)
8479,(np.float64(137.82739309994554),)
8508,(np.float64(137.7000767477873),)
8526,(np.float64(136.9845844626965),)
8532,(np.float64(136.82902942823313),)
8696,(np.float64(136.29355083301306),)
8740,(np.float64(133.04228318533956),)
8755,(np.float64(133.0240457532911),)
8798,(np.float64(132.41724815035138),)
8936,(np.float64(131.67078434986854),)
9178,(np.float64(131.6133397052571),)
9214,(np.float64(131.31092884852848),)
9242,(np.float64(131.09286403488852),)
9257,(np.float64(130.98728333268485),)
9289,(np.float64(130.83288181737123),)
9343,(np.float64(130.69662507341354),)
9448,(np.float64(130.28884637970123),)
9503,(np.float64(130.0355142109695),)
9636,(np.float64(129.74176108346535),)
9785,(np.float64(129.6173408077147),)
9809,(np.float64(129.40487494808934),)
9848,(np.float64(129.2824821885693),)
9914,(np.float64(129.0806565514568),)
9937,(np.float64(129.03512311776524),)
9997,(np.float64(129.0063401433265),)
10038,(np.float64(128.98559886159944),)
10103,(np.float64(128.92104011108347),)
10109,(np.float64(128.73284367705838),)
10169,(np.float64(128.64741887236607),)
10198,(np.float64(128.6313272479532),)
10202,(np.float64(128.55321269544635),)
10265,(np.float64(128.3814358155778),)
10351,(np.float64(128.35861955448428),)
10359,(np.float64(128.3140180653424),)
10434,(np.float64(128.26026977906236),)
10454,(np.float64(128.203225171677),)
10457,(np.float64(128.10990489734883),)
10502,(np.float64(128.0900941322888),)
10507,(np.float64(127.92280385359578),)
10608,(np.float64(127.86825954089494),)
10646,(np.float64(127.82381725875774),)
10700,(np.float64(127.6703521565151),)
10755,(np.float64(127.48919610839499),)
10957,(np.float64(127.48076049257969),)
11059,(np.float64(127.43016446865715),)
11080,(np.float64(127.36197192486475),)
11201,(np.float64(127.35263318546788),)
11227,(np.float64(127.20600258464009),)
11390,(np.float64(127.12363528361789),)
11418,(np.float64(127.0927297030712),)
11601,(np.float64(127.07229852565524),)
11687,(np.float64(127.05707390281708),)
11746,(np.float64(127.03638282319821),)
11772,(np.float64(126.96152258990458),)
11788,(np.float64(126.87294415375027),)
11899,(np.float64(126.82488305410158),)
11953,(np.float64(126.77127880885621),)
12051,(np.float64(126.7350627022845),)
12127,(np.float64(126.6347240207329),)
12182,(np.float64(126.59076519597465),)
12254,(np.float64(126.48344797339752),)
12327,(np.float64(126.3552774570316),)
12351,(np.float64(126.27941072994446),)
12570,(np.float64(124.17979873911531),)
12602,(np.float64(123.39206384115795),)
12686,(np.float64(123.34928200161573),)
12838,(np.float64(123.16530088037973),)
12944,(np.float64(123.03778768002638),)
12999,(np.float64(122.98852462389016),)
13111,(np.float64(122.96381464614484),)
13309,(np.float64(113.58011578910697),)
13334,(np.float64(113.391148369973),)
13389,(np.float64(113.19189599037969),)
13423,(np.float64(112.40374744776943),)
13439,(np.float64(112.11488374118255),)
13467,(np.float64(111.75956212547163),)
13543,(np.float64(110.77486274136197),)
13638,(np.float64(110.60627311174846),)
13670,(np.float64(110.41515344532871),)
13674,(np.float64(110.405072463637),)
13740,(np.float64(110.4035388141383),)
13771,(np.float64(110.21706358424473),)
13865,(np.float64(109.67073003434314),)
13896,(np.float64(109.65984845952948),)
13921,(np.float64(109.64355466858501),)
14058,(np.float64(109.60281091973945),)
14087,(np.float64(109.56891640426107),)
14370,(np.float64(109.5474440613554),)
