Evaluations,Fitness
1,(np.float64(193.6389208775405),)
3,(np.float64(159.4318984435016),)
41,(np.float64(28.352597938592808),)
42,(np.float64(6.905170961287352),)
130,(np.float64(6.9036431522028465),)
168,(np.float64(6.903378729795182),)
187,(np.float64(6.9033556855866305),)
222,(np.float64(6.903343036479327),)
240,(np.float64(6.903336345921834),)
281,(np.float64(6.903335996318836),)
316,(np.float64(6.903335925167418),)
329,(np.float64(6.903335694301331),)
629,(np.float64(6.9033356942552615),)
656,(np.float64(6.903335694239893),)
687,(np.float64(6.903335694231896),)
699,(np.float64(6.903335694222702),)
734,(np.float64(6.903335694222507),)
770,(np.float64(6.903335694221338),)
772,(np.float64(6.903335694220707),)
792,(np.float64(6.903335694220474),)
802,(np.float64(6.90333569422029),)
803,(np.float64(6.903335694220206),)
865,(np.float64(6.903335694220203),)
869,(np.float64(6.903335694220199),)
884,(np.float64(6.903335694220198),)
885,(np.float64(6.903335694220161),)
925,(np.float64(6.903335694220147),)
931,(np.float64(6.903335694220142),)
1002,(np.float64(6.903335694220141),)
1014,(np.float64(6.903335694220139),)
1133,(np.float64(6.9033356942201385),)
1379,(np.float64(6.903335694220137),)
2547,(np.float64(6.903335694220134),)
3678,(np.float64(6.903335694220133),)
