Evaluations,Fitness
1,(np.float64(39.96027391248622),)
3,(np.float64(35.78330912999877),)
4,(np.float64(16.782682735909454),)
32,(np.float64(5.185471565049828),)
41,(np.float64(0.1773146732734976),)
47,(np.float64(0.012139833951045675),)
51,(np.float64(-1.0038941817490945),)
393,(np.float64(-1.016155432087448),)
470,(np.float64(-1.0297781213638701),)
742,(np.float64(-1.029976432192947),)
823,(np.float64(-1.0302705924092441),)
832,(np.float64(-1.0313068016944613),)
835,(np.float64(-1.0315895693262227),)
888,(np.float64(-1.0315992509336966),)
912,(np.float64(-1.031617433241299),)
928,(np.float64(-1.031627087085423),)
981,(np.float64(-1.0316284024767883),)
1077,(np.float64(-1.0316284503377287),)
1131,(np.float64(-1.0316284532946216),)
1270,(np.float64(-1.0316284533740547),)
1275,(np.float64(-1.0316284534825244),)
1342,(np.float64(-1.0316284534848623),)
1360,(np.float64(-1.0316284534872038),)
1379,(np.float64(-1.031628453488297),)
1420,(np.float64(-1.0316284534896236),)
1492,(np.float64(-1.0316284534897757),)
1499,(np.float64(-1.0316284534898756),)
1622,(np.float64(-1.0316284534898765),)
1668,(np.float64(-1.0316284534898774),)
