Evaluations,Fitness
1,(20.987106889483872,)
2,(20.935450008348074,)
78,(20.903023524181304,)
94,(20.887519990808357,)
128,(20.809546002485575,)
202,(20.80562196190878,)
247,(20.761122892942378,)
267,(20.637493117183173,)
279,(20.637364627994877,)
293,(20.532426345058788,)
371,(20.5026137709256,)
409,(20.456463817049826,)
458,(20.34719870279442,)
473,(20.33818592296266,)
475,(20.155465019447185,)
570,(20.15251868659689,)
576,(19.943405754743587,)
795,(19.83099398944569,)
864,(19.727541165652088,)
902,(19.4713423270396,)
993,(19.327509536616713,)
1135,(19.253592127306813,)
1419,(19.23083011197191,)
1444,(19.029048109048944,)
1503,(18.431922781634235,)
1610,(18.418696429987836,)
1772,(18.305381422790838,)
1786,(18.27022739330181,)
1855,(17.74811150883404,)
1986,(17.570874568704124,)
2077,(17.488369887504547,)
2105,(17.44945523291848,)
2159,(17.448706468255274,)
2167,(17.328063989185914,)
2219,(16.947769170429254,)
2275,(16.92702755068042,)
2383,(16.810782994097842,)
2417,(16.70059991531789,)
2431,(16.643748060586066,)
2447,(16.581319789032964,)
2466,(16.445908150149346,)
2608,(16.44246187374926,)
2633,(16.140316269176747,)
2742,(16.0662331281164,)
2820,(15.485100981761423,)
3039,(15.453064354398164,)
3073,(15.305266715584176,)
3105,(15.194641834793988,)
3216,(15.19174657255855,)
3237,(15.135901587251562,)
3300,(14.753023951826957,)
3463,(14.691708583953197,)
3500,(14.555296244798054,)
3524,(14.310167441842284,)
3819,(14.148564409113625,)
3979,(14.052999528488472,)
4099,(14.005741405930983,)
4113,(13.926284648927945,)
4148,(13.876230981513547,)
4175,(13.803481654631033,)
4280,(13.631856199749826,)
4315,(13.571198686601253,)
4388,(13.352087928601538,)
4489,(13.312521474710794,)
4596,(13.255024705242619,)
4695,(13.236405279266897,)
4715,(13.151494875051032,)
4881,(13.099069386774023,)
4922,(13.072970926485306,)
4961,(12.90692707129457,)
5071,(12.88717623620687,)
5111,(12.870469765576308,)
5145,(12.827434073125678,)
5229,(12.78603791207181,)
5322,(12.72695489495483,)
5435,(12.368576383586166,)
5555,(12.30705420507121,)
5603,(12.246906468375327,)
5781,(12.156392120901083,)
5883,(12.12888980822531,)
5901,(12.108697297720463,)
6018,(12.040265220306928,)
6098,(12.027888711603504,)
6143,(12.012664698503974,)
6174,(11.993003722485069,)
6245,(11.982493903729983,)
6270,(11.88339304809924,)
6490,(11.8350232232226,)
6520,(11.810033291632397,)
6557,(11.704485188110686,)
6636,(11.641196493068765,)
6699,(11.555335545558762,)
6769,(11.545326695580473,)
6861,(11.360255878806983,)
6970,(11.355770327830946,)
7066,(11.230083470539716,)
7138,(11.174336538282368,)
7203,(11.172467245336819,)
7277,(11.148413775979716,)
7283,(11.107982509698484,)
7436,(11.077862420173284,)
7483,(11.040815479495445,)
7563,(11.02149259142914,)
7708,(11.003377022782292,)
7789,(10.969967801321067,)
7902,(10.894825577264271,)
8075,(10.849876304962175,)
8151,(10.821739254680416,)
8243,(10.810008696054414,)
8250,(10.774581418197984,)
8302,(10.702206973556878,)
8462,(10.6938153066551,)
8561,(10.667506297030839,)
8641,(10.666834442805104,)
8674,(10.557918394232242,)
8781,(10.54009939893419,)
8817,(10.460721694619556,)
8912,(10.432564697791866,)
9004,(10.419306140566428,)
9033,(10.409216323981287,)
9344,(10.346268623753058,)
9498,(10.33284304779767,)
9603,(10.319399536109486,)
9731,(10.30878026135035,)
9751,(10.304651546785731,)
9754,(10.288427940849486,)
9786,(10.278047135555974,)
9839,(10.267174888091366,)
9916,(9.949782086114414,)
9992,(9.940718835273508,)
10347,(9.939670264026304,)
10379,(9.911918625797668,)
10456,(9.885696788438441,)
10552,(9.882428049902735,)
10591,(9.857896364550825,)
10721,(9.855816621106294,)
10791,(9.753856703217638,)
10937,(9.743238768586282,)
11023,(9.683793000131026,)
11204,(9.682262687158296,)
11246,(9.676099167167894,)
11284,(9.66604630776918,)
11335,(9.649665531690415,)
11361,(9.63943890912507,)
11385,(9.623541208212481,)
11451,(9.590646209600983,)
11678,(9.585523625101146,)
11694,(9.582199976202341,)
11698,(9.562341507670638,)
11818,(9.561673675298662,)
11887,(9.561318838666896,)
11972,(9.547504194504954,)
12053,(9.544348643266481,)
12153,(9.539172970244994,)
12175,(9.518973980724027,)
12429,(9.488391198861422,)
12557,(9.471462205711015,)
12802,(9.465253122715945,)
12827,(9.458972321627513,)
12916,(9.454968915985454,)
12919,(9.450966850873826,)
13012,(9.43653383497209,)
13190,(9.426427639555717,)
13573,(9.42501723227346,)
13589,(9.418413722335329,)
13598,(9.380305492750214,)
13699,(9.369818727306182,)
13731,(9.322565867042933,)
13865,(9.316450920800651,)
13959,(9.313846153071111,)
14017,(9.311312527068697,)
14019,(9.29333149613352,)
14081,(9.292650786367128,)
14106,(9.28342347678899,)
