Evaluations,Fitness
1,(21.51023345365826,)
2,(21.474958129354576,)
3,(21.293967104993364,)
19,(21.283354570019963,)
32,(21.252568878617705,)
33,(21.215862958172632,)
62,(21.086879916583808,)
63,(21.083689435996767,)
74,(21.079396616385605,)
92,(21.001500629455634,)
93,(20.974005545959205,)
123,(20.847249824811147,)
163,(20.770454963891304,)
164,(20.76591940374184,)
166,(20.73160130996687,)
182,(20.719831294389966,)
184,(20.594685051599992,)
207,(20.509415473468447,)
214,(20.314843950846086,)
244,(20.153027147720223,)
256,(20.12711707095517,)
274,(19.992195423246567,)
298,(19.659910656711,)
328,(19.60476667599814,)
337,(19.468410511072047,)
362,(19.33994440064716,)
396,(19.204832330027916,)
487,(19.179655517423654,)
511,(19.039779915342507,)
512,(19.00776291807772,)
536,(18.882025581998935,)
542,(18.69935110811557,)
574,(18.501469729812502,)
604,(18.42244177613648,)
616,(18.262959250413175,)
625,(18.257489601629494,)
636,(18.06703301184654,)
662,(17.99116995725924,)
677,(17.86836546123057,)
699,(17.825244501933902,)
707,(17.786619514906338,)
724,(17.681543814118054,)
774,(17.676227246446437,)
781,(17.61039060391624,)
782,(17.542966217734765,)
788,(17.508040133449395,)
800,(17.311430464477628,)
823,(17.29687501901926,)
826,(17.03030717806474,)
856,(16.832011080442808,)
906,(16.43579180825343,)
969,(16.398660539543954,)
991,(16.32478151629811,)
1010,(16.13509026359801,)
1055,(16.06631961886949,)
1064,(15.957532952550334,)
1085,(15.622349968717476,)
1114,(15.587462072305327,)
1147,(15.40505811850053,)
1296,(15.394565824320516,)
1325,(15.383215666436438,)
1341,(15.251474854445195,)
1375,(14.962950763124137,)
1381,(14.89307356073218,)
1407,(14.88615356829116,)
1409,(14.877645509796741,)
1463,(14.789380302359664,)
1471,(14.478248509859348,)
1520,(14.4586740405755,)
1554,(14.172405773063328,)
1575,(14.148405195728042,)
1587,(14.140263153252661,)
1591,(14.016645307632515,)
1610,(13.687563782125885,)
1627,(13.53026586562266,)
1674,(13.496266246441202,)
1675,(13.454783302587186,)
1681,(13.402282418878753,)
1687,(13.401016612077038,)
1693,(13.212432849130337,)
1735,(12.883144624868573,)
1743,(12.816349992610853,)
1744,(12.771303776589297,)
1798,(12.395156049151032,)
1802,(12.21754027011628,)
1853,(11.717497303606436,)
1867,(11.576011428201792,)
1996,(11.103052286817167,)
2072,(10.844726666491574,)
2156,(10.738688729005213,)
2168,(10.489122308626971,)
2264,(10.154126098110453,)
2305,(10.091566538236806,)
2333,(9.919059970942994,)
2334,(9.887821826704743,)
2352,(9.839486177631773,)
2354,(9.810747974576607,)
2357,(9.423157800780068,)
2378,(9.343535765134837,)
2410,(9.118553850634783,)
2460,(8.76123160382859,)
2991,(8.75290203278365,)
3314,(8.71429732259371,)
3321,(8.612788508130002,)
3713,(8.552043720525116,)
3974,(8.331904612917784,)
3991,(7.859657376621331,)
4664,(7.811010538589943,)
5254,(7.7380298799939915,)
5376,(7.4491703200964485,)
6440,(7.292580444524177,)
9266,(7.128745285417557,)
9476,(7.079138309973345,)
