Evaluations,Fitness
1,(185457.64977937538,)
3,(173722.3371727764,)
4,(170014.77565809572,)
5,(144892.30870779866,)
93,(139556.50582651168,)
113,(138995.69013162074,)
123,(129644.5576398671,)
153,(120724.24143718753,)
173,(119894.50973544986,)
183,(112568.47348366065,)
184,(112375.49150717897,)
203,(109848.40607737585,)
213,(104351.3735436735,)
214,(103599.60900441211,)
233,(100806.45872511489,)
243,(96853.84845182329,)
244,(95176.43709593738,)
263,(92768.66767866697,)
273,(89834.04278610706,)
274,(86684.40213437022,)
293,(85735.03293803209,)
303,(82295.56261318203,)
304,(78789.68699010255,)
333,(76364.598522075,)
334,(71945.48716430465,)
363,(71460.60277258504,)
364,(66151.80265697652,)
391,(65661.79601470688,)
394,(61408.63346811816,)
421,(58908.080696174984,)
424,(57715.97959772957,)
439,(56102.02290302388,)
451,(54060.236541095524,)
469,(50136.87765844305,)
481,(49693.7383238797,)
499,(45202.65356108443,)
511,(45065.319099077635,)
525,(44837.93818025978,)
529,(41299.350610948,)
541,(40482.36625858501,)
555,(38516.6167508,)
559,(38426.96880803377,)
564,(38109.78819218899,)
571,(35449.66189287514,)
585,(34115.443806769465,)
594,(33846.77470401433,)
601,(31796.6349195219,)
607,(30935.54234168961,)
615,(30935.231180815757,)
624,(30615.35643752442,)
631,(28754.286201086536,)
637,(26296.85280472347,)
661,(24885.01927354558,)
667,(22659.598340331315,)
691,(21657.155650251214,)
697,(20023.778948513136,)
721,(18871.432577701962,)
727,(18389.394629268936,)
735,(17874.305303039917,)
736,(16768.060875352225,)
751,(15600.229960285993,)
765,(14903.722733900702,)
766,(14127.364999058385,)
781,(13289.935247713422,)
795,(12864.451845526639,)
796,(12466.463397397776,)
811,(11743.851738558462,)
824,(11376.753831526623,)
825,(11319.40624577024,)
831,(11192.409428538826,)
841,(10174.383543397289,)
854,(9465.892403088552,)
855,(9144.52542873715,)
871,(8387.263067693717,)
884,(7689.387837968368,)
901,(7126.565072633966,)
912,(7045.605394114556,)
914,(6737.619577894709,)
931,(6545.654434869465,)
942,(6116.037618899994,)
970,(5971.327715919857,)
974,(5956.8874652087015,)
979,(5625.839297610778,)
1004,(5570.795341645565,)
1009,(5328.81724768489,)
1012,(5136.873070488645,)
1030,(4879.552329569157,)
1039,(4763.611536731251,)
1049,(4702.644068891191,)
1053,(4527.222403303441,)
1060,(4390.464163725057,)
1061,(4387.321396008989,)
1069,(4331.808496513297,)
1084,(4233.146361254493,)
1120,(3966.571300805799,)
1123,(3955.5587898433746,)
1173,(3834.0181714388445,)
1187,(3685.649804020178,)
1203,(3583.363389255609,)
1219,(3540.045196273515,)
1247,(3271.6374216942254,)
1270,(3228.3967878444273,)
1301,(3091.4809176235594,)
1307,(2880.604817782665,)
1337,(2857.0957625350884,)
1344,(2856.4234226308345,)
1349,(2836.574153120802,)
1363,(2781.482613244529,)
1374,(2459.54633826489,)
1414,(2269.4083105724944,)
1438,(2253.413504233635,)
1470,(2228.5696944462597,)
1478,(2168.8836095832307,)
1499,(2001.097751898678,)
1569,(1938.6042408091853,)
1600,(1923.979002278125,)
1601,(1901.3691909853017,)
1610,(1873.6118140478284,)
1631,(1865.6740050602566,)
1646,(1740.5546708834295,)
1654,(1660.6175107081738,)
1664,(1639.7633017304204,)
1686,(1627.7040631090624,)
1687,(1613.5706340631618,)
1695,(1576.2678914649032,)
1696,(1574.8057086655583,)
1698,(1448.83230067927,)
1726,(1419.242956376569,)
1760,(1392.8146570742244,)
1761,(1370.504171813263,)
1762,(1347.7471655191687,)
1777,(1243.6235817499692,)
1810,(1237.7130522447394,)
1837,(1139.8623364300026,)
1854,(929.7998117341929,)
1899,(919.6205726166936,)
1991,(882.7466822841751,)
1998,(856.6345306427172,)
2036,(732.6162366057599,)
2119,(731.4024727419906,)
2137,(729.8884419887468,)
2140,(667.7706334580208,)
2166,(618.86589231209,)
2201,(576.9399058876865,)
2220,(561.2401673369292,)
2247,(544.7501210368234,)
2350,(530.2979629455822,)
2397,(516.1921309686262,)
2409,(489.2574860706632,)
2456,(486.6479577729255,)
2511,(425.7171644549855,)
2524,(420.52183433295033,)
2559,(387.29846675181204,)
2677,(370.15798193358853,)
2771,(321.93506453881287,)
2960,(316.76038139742974,)
3148,(312.09601676204164,)
3322,(305.65135001372084,)
3444,(293.2901845144704,)
3445,(275.74955631884427,)
3539,(272.80336534373487,)
3548,(240.6084476978482,)
3689,(236.34292913345894,)
3720,(233.21548117177332,)
3721,(232.47147880708252,)
3891,(210.61294260002788,)
3927,(206.97925906282367,)
4410,(192.4751088399955,)
5061,(180.23938209794352,)
5083,(150.6201254234578,)
5400,(141.29933983605352,)
5520,(139.17336084283005,)
8714,(131.09970511149007,)
