Evaluations,Fitness
1,(np.float64(-0.7651534150591147),)
3,(np.float64(-2.5565314324204342),)
19,(np.float64(-3.7121683999164556),)
253,(np.float64(-3.746380875676951),)
328,(np.float64(-3.7613515622268228),)
356,(np.float64(-3.7691881824714373),)
477,(np.float64(-3.769204780362535),)
527,(np.float64(-3.7768976776849383),)
536,(np.float64(-3.779946606692225),)
571,(np.float64(-3.8338141036042295),)
614,(np.float64(-3.8348464223780376),)
682,(np.float64(-3.851617956332395),)
1244,(np.float64(-3.855135058349071),)
1490,(np.float64(-3.855311444027317),)
1597,(np.float64(-3.8554246828322096),)
1708,(np.float64(-3.8554267085060467),)
1715,(np.float64(-3.8554874923559455),)
1727,(np.float64(-3.855694338742227),)
1752,(np.float64(-3.8557393469154135),)
1911,(np.float64(-3.8558770437723653),)
2406,(np.float64(-3.8559773118554825),)
2475,(np.float64(-3.8559773272366087),)
2792,(np.float64(-3.855977342382746),)
2822,(np.float64(-3.8559776996775965),)
2860,(np.float64(-3.8559791203924374),)
2938,(np.float64(-3.8559794190878574),)
2992,(np.float64(-3.8559794203644744),)
3009,(np.float64(-3.855979848467511),)
3119,(np.float64(-3.855979875159191),)
3198,(np.float64(-3.8559807992496995),)
3240,(np.float64(-3.855981107871658),)
3253,(np.float64(-3.85598637858875),)
3733,(np.float64(-3.8559864679888656),)
3776,(np.float64(-3.8559864715059766),)
3836,(np.float64(-3.8559865650945375),)
3926,(np.float64(-3.8559866652675927),)
4117,(np.float64(-3.8559866658966353),)
4198,(np.float64(-3.8559866855799343),)
4341,(np.float64(-3.855986689694013),)
4357,(np.float64(-3.855986696785593),)
4395,(np.float64(-3.855986705210788),)
4422,(np.float64(-3.855986716589742),)
4478,(np.float64(-3.8559867254648506),)
4673,(np.float64(-3.8559867385225544),)
4781,(np.float64(-3.855986741843791),)
4844,(np.float64(-3.8559867488952984),)
4954,(np.float64(-3.8559867498345506),)
4988,(np.float64(-3.855986750778295),)
5158,(np.float64(-3.8559867518241493),)
5213,(np.float64(-3.8559867520736835),)
5228,(np.float64(-3.855986754040079),)
5354,(np.float64(-3.85598675528561),)
5480,(np.float64(-3.8559867552918448),)
5508,(np.float64(-3.855986755941064),)
5547,(np.float64(-3.8559867563472503),)
5565,(np.float64(-3.855986756602712),)
5592,(np.float64(-3.855986757338357),)
5812,(np.float64(-3.855986757534748),)
5889,(np.float64(-3.8559867575419338),)
6009,(np.float64(-3.8559867575420728),)
6020,(np.float64(-3.855986757546864),)
6125,(np.float64(-3.85598675754776),)
6179,(np.float64(-3.8559867575622793),)
6195,(np.float64(-3.8559867575905273),)
6220,(np.float64(-3.8559867575907476),)
6266,(np.float64(-3.855986757604092),)
6285,(np.float64(-3.860970921166529),)
6358,(np.float64(-3.860970921177458),)
6401,(np.float64(-3.8610708266903497),)
6475,(np.float64(-3.8611741463550397),)
6630,(np.float64(-3.8611790371927794),)
6701,(np.float64(-3.8612064044057424),)
6744,(np.float64(-3.861304231664155),)
6853,(np.float64(-3.861477446136335),)
6929,(np.float64(-3.8614783304516003),)
6957,(np.float64(-3.8614829739594323),)
7048,(np.float64(-3.861483776160732),)
7105,(np.float64(-3.861486151219411),)
7134,(np.float64(-3.861500296789411),)
7209,(np.float64(-3.8615012279236947),)
7283,(np.float64(-3.86150226867481),)
7488,(np.float64(-3.861502470969582),)
7519,(np.float64(-3.861502478253682),)
7648,(np.float64(-3.861503581809403),)
14220,(np.float64(-3.86213968779724),)
14278,(np.float64(-3.8621404916753055),)
