Evaluations,Fitness
1,(np.float64(15.576616640385524),)
8,(np.float64(15.162577946197814),)
12,(np.float64(14.576827344937255),)
13,(np.float64(1.5367525433407678),)
62,(np.float64(0.48811772764318917),)
211,(np.float64(0.42716439114558113),)
223,(np.float64(0.4262477359444734),)
502,(np.float64(0.4079108043432278),)
1211,(np.float64(0.4024353617289229),)
2747,(np.float64(0.40143855138579987),)
4255,(np.float64(0.4006000297794774),)
5879,(np.float64(0.4001265619790093),)
9322,(np.float64(0.3979789946912966),)
