Evaluations,Fitness
1,(1734.6123210160783,)
2,(687.720789799571,)
5,(1.7410229771368204,)
6,(-0.10084094961551449,)
31,(-0.40095264474485987,)
108,(-0.7338865476255877,)
134,(-0.9382391299518793,)
244,(-0.9674978157031464,)
277,(-0.9848365629129533,)
317,(-1.0069490967631576,)
342,(-1.0171657420235916,)
381,(-1.0222504076412118,)
413,(-1.0312193667839993,)
741,(-1.0313790597975447,)
752,(-1.031607579427563,)
793,(-1.0316173173404244,)
1076,(-1.0316282523921974,)
1224,(-1.0316284163281237,)
1293,(-1.031628422132272,)
1302,(-1.0316284485909064,)
1405,(-1.0316284512447895,)
1427,(-1.0316284513061489,)
1446,(-1.031628451622183,)
1456,(-1.0316284519008958,)
1466,(-1.0316284532893898,)
1501,(-1.0316284533009192,)
1512,(-1.03162845337541,)
1534,(-1.0316284534846838,)
1576,(-1.0316284534877076,)
1582,(-1.0316284534897409,)
1684,(-1.0316284534897666,)
1818,(-1.03162845348977,)
1820,(-1.0316284534898286,)
1826,(-1.03162845348984,)
1860,(-1.0316284534898643,)
1866,(-1.0316284534898754,)
1960,(-1.0316284534898772,)
2130,(-1.0316284534898774,)
