Evaluations,Fitness
1,(8907.597028311207,)
5,(318.3992011742444,)
19,(32.179976838220675,)
96,(23.90236146643238,)
110,(3.528414923332897,)
212,(3.0360208004348856,)
291,(3.0258422937663063,)
361,(3.0174952249915847,)
363,(3.0104539382879865,)
367,(3.0066613173981644,)
392,(3.004949235280386,)
400,(3.0038358250340824,)
410,(3.000524073481488,)
466,(3.0003833843693615,)
470,(3.0001140009231833,)
527,(3.000061315605134,)
583,(3.000021099768733,)
625,(3.000002040973904,)
654,(3.0000014003855044,)
657,(3.0000006956290384,)
721,(3.000000525482079,)
726,(3.000000489629948,)
739,(3.000000032882952,)
760,(3.0000000092121577,)
873,(3.000000006452465,)
911,(3.000000001258104,)
975,(3.000000000768074,)
1050,(3.000000000393203,)
1070,(3.000000000167055,)
1093,(3.000000000119288,)
1100,(3.0000000000323435,)
1112,(3.0000000000075073,)
1146,(3.0000000000062057,)
1201,(3.0000000000016636,)
1203,(3.000000000001009,)
1279,(3.0000000000000506,)
1366,(3.0000000000000346,)
1374,(2.9999999999999702,)
1516,(2.9999999999999574,)
1604,(2.9999999999999485,)
1613,(2.9999999999999254,)
