Evaluations,Fitness
1,(np.float64(206418.0721669872),)
2,(np.float64(205363.92927610799),)
8,(np.float64(205327.37755022885),)
10,(np.float64(205186.54246256742),)
12,(np.float64(204288.19474503986),)
507,(np.float64(204144.77313134068),)
1228,(np.float64(203947.14635184183),)
1233,(np.float64(203511.8010164198),)
1269,(np.float64(203363.0870685886),)
1280,(np.float64(203332.22127262564),)
1330,(np.float64(203227.46478709756),)
1353,(np.float64(203138.80279375808),)
1483,(np.float64(202835.15765760525),)
2092,(np.float64(202673.68577803645),)
2402,(np.float64(201447.2826430688),)
2450,(np.float64(201418.04974279134),)
2488,(np.float64(199349.08024709125),)
2661,(np.float64(198889.86899916292),)
3604,(np.float64(198065.51098593298),)
3627,(np.float64(197730.1832283596),)
3630,(np.float64(197356.51396285594),)
3638,(np.float64(196610.74478625503),)
3643,(np.float64(195230.79388930908),)
4128,(np.float64(194566.88287198512),)
4430,(np.float64(194119.61904555763),)
4533,(np.float64(192808.31269781143),)
4801,(np.float64(191085.6681178744),)
4803,(np.float64(183318.66969105718),)
4951,(np.float64(183293.8977146182),)
6004,(np.float64(182360.56895454027),)
6006,(np.float64(172506.17229610705),)
6023,(np.float64(169825.92997519922),)
6086,(np.float64(169735.2753621191),)
6271,(np.float64(167645.03729811645),)
6713,(np.float64(164188.4768428008),)
6902,(np.float64(157259.0733902224),)
7220,(np.float64(151473.2731164964),)
7306,(np.float64(147795.04132664835),)
7397,(np.float64(133415.56188963936),)
8405,(np.float64(129215.47453609951),)
8445,(np.float64(119774.72870729798),)
8480,(np.float64(107650.79307887676),)
8487,(np.float64(107181.21624469983),)
8496,(np.float64(104137.66196962185),)
8708,(np.float64(94840.98021753866),)
9261,(np.float64(90343.5028433488),)
9913,(np.float64(88885.6336890637),)
30142,(np.float64(88290.50262326066),)
32337,(np.float64(79017.76133005343),)
32715,(np.float64(78287.63599768757),)
32924,(np.float64(59085.414526223656),)
37929,(np.float64(58026.39395864394),)
38109,(np.float64(57817.57531903581),)
38208,(np.float64(55374.33019715612),)
39235,(np.float64(54769.03264801246),)
39399,(np.float64(54101.7545782377),)
39470,(np.float64(53624.92032525221),)
39523,(np.float64(51539.57724155286),)
39883,(np.float64(47440.5692950343),)
41957,(np.float64(46310.98073933164),)
42377,(np.float64(46173.19517802609),)
43204,(np.float64(39246.095274899526),)
43496,(np.float64(35798.898707985245),)
45882,(np.float64(34788.58671494414),)
46166,(np.float64(34429.02142276716),)
47040,(np.float64(33932.13229641365),)
47545,(np.float64(33732.15571044144),)
47851,(np.float64(33440.421649903285),)
48077,(np.float64(28998.684185193622),)
49082,(np.float64(25893.667420010606),)
52074,(np.float64(24470.690936130337),)
53945,(np.float64(24100.093578546028),)
54031,(np.float64(22132.111649795275),)
55642,(np.float64(21866.27351813779),)
55722,(np.float64(21718.072885994596),)
56021,(np.float64(19824.979380739518),)
57006,(np.float64(18130.373002764518),)
57692,(np.float64(17992.259875817133),)
58809,(np.float64(17845.40828243184),)
58923,(np.float64(17255.17990166213),)
59039,(np.float64(17239.63008411794),)
59099,(np.float64(16812.995645986215),)
59638,(np.float64(15201.881630023892),)
