Evaluations,Fitness
1,(np.float64(2334.509776442097),)
2,(np.float64(1529.1728981577837),)
3,(np.float64(284.0910959758776),)
42,(np.float64(207.8915681124708),)
46,(np.float64(155.31891564577816),)
49,(np.float64(101.77389941713463),)
58,(np.float64(75.26962092956583),)
60,(np.float64(67.89956919081018),)
87,(np.float64(10.94599729876775),)
95,(np.float64(5.00619251900466),)
109,(np.float64(2.266591287134485),)
112,(np.float64(2.2269415303177515),)
123,(np.float64(0.8524466861010946),)
146,(np.float64(0.6173157786641432),)
148,(np.float64(0.5805288804033748),)
157,(np.float64(0.5482589182088325),)
165,(np.float64(0.3429865801011509),)
169,(np.float64(0.23641094207434454),)
171,(np.float64(-0.2579600127309992),)
176,(np.float64(-0.3803460659388055),)
223,(np.float64(-0.9234752954141702),)
326,(np.float64(-0.9512511894089843),)
452,(np.float64(-1.0268237918726164),)
577,(np.float64(-1.027596264070881),)
653,(np.float64(-1.0284257984864458),)
667,(np.float64(-1.0315680232888567),)
807,(np.float64(-1.031598285333021),)
870,(np.float64(-1.0316279693995183),)
970,(np.float64(-1.031628252820598),)
1017,(np.float64(-1.0316282757320918),)
1042,(np.float64(-1.0316283671005915),)
1046,(np.float64(-1.0316283936242294),)
1078,(np.float64(-1.031628402596632),)
1086,(np.float64(-1.031628448910831),)
1107,(np.float64(-1.0316284525077606),)
1150,(np.float64(-1.031628452948152),)
1182,(np.float64(-1.031628453226926),)
1231,(np.float64(-1.031628453281016),)
1246,(np.float64(-1.0316284533253381),)
1269,(np.float64(-1.031628453406814),)
1306,(np.float64(-1.0316284534413165),)
1309,(np.float64(-1.0316284534832962),)
1414,(np.float64(-1.0316284534856777),)
1420,(np.float64(-1.03162845348736),)
1446,(np.float64(-1.0316284534879676),)
1452,(np.float64(-1.0316284534882456),)
1501,(np.float64(-1.0316284534889382),)
1507,(np.float64(-1.0316284534895426),)
1508,(np.float64(-1.0316284534895686),)
1510,(np.float64(-1.0316284534896578),)
1580,(np.float64(-1.0316284534897657),)
1588,(np.float64(-1.031628453489832),)
1620,(np.float64(-1.0316284534898565),)
1663,(np.float64(-1.0316284534898679),)
1722,(np.float64(-1.0316284534898708),)
1726,(np.float64(-1.031628453489874),)
1747,(np.float64(-1.0316284534898768),)
1790,(np.float64(-1.0316284534898772),)
1829,(np.float64(-1.0316284534898774),)
