Evaluations,Fitness
1,(np.float64(7.2659928961402285),)
5,(np.float64(5.849853892008348),)
15,(np.float64(2.3204716401848273),)
37,(np.float64(1.9151275428240648),)
67,(np.float64(1.064107204623003),)
91,(np.float64(0.5225537031460767),)
93,(np.float64(0.4560554166982538),)
213,(np.float64(0.44538397109957195),)
398,(np.float64(0.41463672912029637),)
747,(np.float64(0.41325699383716596),)
788,(np.float64(0.4048581108992053),)
2804,(np.float64(0.40233822830317933),)
7044,(np.float64(0.4015847584409453),)
10436,(np.float64(0.40022723453940046),)
10555,(np.float64(0.3993125808141631),)
