Evaluations,Fitness
1,(308.8124237627357,)
3,(118.94102897699094,)
5,(61.381808970538565,)
6,(39.666000514083,)
17,(33.510707014633276,)
21,(15.216575370049743,)
23,(1.1444929305758733,)
24,(0.8935588927352563,)
94,(0.44682352444704365,)
95,(-0.32519189158645,)
114,(-0.8936158916829715,)
138,(-0.9236432844263005,)
210,(-1.0074016512813977,)
317,(-1.0163489938711034,)
348,(-1.0194090558302988,)
351,(-1.0235549148222036,)
408,(-1.0239688465346584,)
418,(-1.0267430622510727,)
421,(-1.0282543591431716,)
466,(-1.0307606817484558,)
610,(-1.0315773925176819,)
796,(-1.0315809058872374,)
921,(-1.0315964758088718,)
926,(-1.0316014964857954,)
943,(-1.0316086672458766,)
958,(-1.031619712177815,)
1010,(-1.0316227605969137,)
1029,(-1.0316251873434523,)
1052,(-1.0316252941985662,)
1106,(-1.0316279411863811,)
1135,(-1.0316283577394534,)
1148,(-1.0316284012789958,)
1314,(-1.0316284517897278,)
1385,(-1.0316284534767504,)
1628,(-1.0316284534796496,)
1635,(-1.0316284534892386,)
1739,(-1.0316284534897144,)
1753,(-1.0316284534897828,)
1818,(-1.0316284534898115,)
1844,(-1.0316284534898261,)
1865,(-1.0316284534898503,)
1871,(-1.0316284534898719,)
1913,(-1.031628453489877,)
1991,(-1.0316284534898772,)
2030,(-1.0316284534898774,)
