Evaluations,Fitness
1,(np.float64(3795.9317486894006),)
2,(np.float64(3.726418225779578),)
166,(np.float64(3.200636501774508),)
259,(np.float64(3.0395225762469327),)
291,(np.float64(3.0157761304280717),)
353,(np.float64(3.0156832190361635),)
354,(np.float64(3.005028414044582),)
390,(np.float64(3.003557086745666),)
429,(np.float64(3.0009543906018434),)
491,(np.float64(3.0008271427097464),)
492,(np.float64(3.0004994379424708),)
503,(np.float64(3.0002981713713743),)
523,(np.float64(3.00013434086423),)
524,(np.float64(3.000028572598835),)
568,(np.float64(3.000026617981485),)
594,(np.float64(3.000000416545621),)
658,(np.float64(3.000000397816733),)
713,(np.float64(3.000000395470005),)
737,(np.float64(3.000000227537122),)
749,(np.float64(3.0000002094404126),)
763,(np.float64(3.000000181390777),)
768,(np.float64(3.0000000738661403),)
790,(np.float64(3.000000066997065),)
799,(np.float64(3.000000013047985),)
811,(np.float64(3.0000000038993346),)
856,(np.float64(3.0000000023651183),)
887,(np.float64(3.000000001754872),)
924,(np.float64(3.0000000000905622),)
945,(np.float64(3.0000000000533973),)
991,(np.float64(3.0000000000093032),)
1018,(np.float64(3.0000000000066827),)
1045,(np.float64(3.0000000000054174),)
1093,(np.float64(3.000000000003925),)
1122,(np.float64(3.0000000000008393),)
1132,(np.float64(3.0000000000003655),)
1134,(np.float64(3.0000000000001497),)
1169,(np.float64(3.000000000000064),)
1171,(np.float64(3.000000000000047),)
1221,(np.float64(2.9999999999999893),)
1274,(np.float64(2.999999999999979),)
1289,(np.float64(2.9999999999999774),)
1294,(np.float64(2.9999999999999543),)
1344,(np.float64(2.9999999999999374),)
1496,(np.float64(2.9999999999999365),)
1541,(np.float64(2.999999999999926),)
2812,(np.float64(2.9999999999999223),)
6835,(np.float64(2.999999999999922),)
