Evaluations,Fitness
1,(1241.7241514212205,)
2,(1153.1007675268029,)
3,(1150.054836098423,)
4,(1038.0228673406577,)
10,(1021.1968529165979,)
17,(1012.248445390142,)
30,(953.9922112852971,)
33,(921.2573686207622,)
34,(825.1977712681916,)
40,(820.8685513275549,)
62,(813.3277055862785,)
94,(796.9488511854604,)
249,(784.3300166143558,)
396,(762.9201161788416,)
442,(757.7251526631907,)
877,(750.8928814601721,)
1239,(750.2310504105446,)
3015,(735.1309667006823,)
3242,(721.9280672319077,)
4161,(703.9203014803996,)
4586,(699.7819614048144,)
6007,(691.6416558066039,)
8102,(689.4948239063823,)
9981,(687.6607406275477,)
11900,(669.1753719907645,)
13884,(667.6203671008172,)
14030,(649.5621771137289,)
