Evaluations,Fitness
1,3200.3642268766434
3,3050.9587821752484
4,2262.786765837722
7,2014.5037581812865
57,1847.6387093855292
68,1753.1919216283034
73,1667.9660986060949
107,1343.7369688867932
138,1233.8616193344346
164,1155.9848093102576
167,1147.7450654029617
180,1055.925789089075
229,1005.5493856449182
249,977.1803058970809
264,965.2384243186798
274,944.0158715206774
295,819.2214460672254
335,770.07290097104
346,757.8682240242414
375,713.1906593308579
395,712.4123529596848
425,661.5827809974692
499,658.439393023849
518,643.1643423690737
522,636.293011849542
554,634.0820863227582
564,626.4236288847167
568,606.8803483350058
579,598.7408929985838
645,573.1396464261169
684,566.4540971995508
707,555.9619600164838
758,553.6025413485299
761,552.2588074862099
768,552.1184421073484
778,543.9085842145493
815,543.1288778656603
834,541.1830379286574
838,532.5896875187822
845,531.7150394420383
848,529.2203043698775
947,527.633208538596
951,527.2091782359516
952,523.709443870559
965,521.7603573975526
973,520.2727240597203
978,520.1446097094561
984,518.6475500887802
991,518.0532690009137
1015,515.5947693702195
1066,515.3926554777038
1095,514.5170234684609
1105,513.6122094576326
1110,511.7202559947582
1121,510.61592024062423
1160,509.70114950333965
1165,509.20366522044156
1171,507.94741944057176
1182,504.46005165219503
1215,503.72767174206155
1218,503.6852731240268
1226,502.53474275738256
1232,501.5382170985827
1282,500.63480992552155
1287,500.1336296686144
1294,498.74155296381736
1320,498.68392999473923
1336,498.2698293502051
1337,498.06593509824285
1344,496.8059033531011
1374,495.95669854213816
1385,495.83231034870096
1387,495.76469166531245
1424,494.32724307090393
1426,494.09403479370536
1437,493.33725187330145
1469,492.8498012825542
1474,492.69043042126873
1486,490.70960382914365
1487,490.6182612105546
1492,490.1254801630689
1512,489.45099243167635
1525,488.5348079543712
1537,487.69422513554133
1562,486.97209455272906
1612,486.3264552335642
1632,485.5156448323921
1637,484.7805565054416
1655,484.05377678608636
1690,483.9540761367702
1701,483.5537388809118
1705,482.77927948992334
1737,482.1631766602112
1749,481.92091474960046
1755,480.74712174941004
1775,480.6670990764872
1805,480.2547400689402
1818,479.4973336879013
1851,479.4157169496526
