Evaluations,Fitness
1,(21.32757249917006,)
6,(21.223586089121202,)
31,(21.191260553557612,)
121,(21.16367755234658,)
168,(21.137776998820375,)
191,(21.127293184727773,)
312,(21.02200791261329,)
561,(20.994565833952496,)
591,(20.991489440614263,)
603,(20.976646875442,)
690,(20.847785229478063,)
745,(20.76728557173654,)
854,(20.300212474384377,)
958,(20.10974838677137,)
1062,(19.844393470002753,)
1381,(19.540111325530436,)
1632,(19.454528336149593,)
1707,(19.34158622042419,)
1738,(19.287152200226462,)
1831,(19.0727054033525,)
1917,(18.46252765346276,)
2009,(18.424427127233987,)
2160,(18.417895909298764,)
2296,(18.34362719953221,)
2306,(18.326527510931538,)
2371,(18.093056456731546,)
2431,(18.091512664813123,)
2475,(17.999018365566684,)
2500,(17.93124244485445,)
2503,(17.699589606950127,)
2529,(17.636289806024337,)
2560,(17.18129522959481,)
2747,(17.175800491827616,)
2766,(16.715341203688737,)
3001,(16.687286131688648,)
3093,(16.61238588509987,)
3095,(16.59960871006756,)
3118,(16.389201073131165,)
3326,(16.23966522677963,)
3381,(16.163521886046606,)
3401,(16.115367810086013,)
3406,(16.103138516419033,)
3446,(15.924228371237959,)
3495,(15.841999086951443,)
3559,(15.642896249444968,)
3680,(15.609215018638075,)
3696,(15.425128829362569,)
3725,(15.284839496576515,)
3915,(15.1728009585102,)
3946,(15.112867970755165,)
3984,(15.089379735982885,)
4027,(14.936551617587671,)
4053,(14.756240469706345,)
4126,(14.566858147552146,)
4193,(14.375042557011824,)
4231,(14.252674180447695,)
4234,(14.16818743640353,)
4666,(14.139346379381445,)
4691,(14.056953205688417,)
4701,(13.854048225845304,)
4867,(13.829951298901745,)
4896,(13.75881279335297,)
4950,(13.744802438270305,)
5025,(13.720385368874425,)
5049,(13.716981323005616,)
5064,(13.679698896144018,)
5098,(13.67837507513861,)
5105,(13.598918163139139,)
5143,(13.46240749466487,)
5329,(13.428800594312287,)
5402,(13.408909283451363,)
5429,(13.304342219126012,)
5570,(13.239600430190597,)
5686,(13.231982048828955,)
5712,(13.20666780655223,)
5722,(13.149934341193072,)
5842,(13.142456337795492,)
5854,(13.139742705388713,)
5908,(13.024361316168333,)
5956,(12.96482567021169,)
6103,(12.60737377255887,)
6329,(12.5649509270407,)
6445,(12.510492059371265,)
6515,(12.332671285849656,)
6702,(12.30695028996958,)
6724,(12.295944567584176,)
6777,(12.217698490928925,)
6890,(12.204855194578235,)
6894,(12.18336979615365,)
6924,(12.130668233967405,)
6961,(12.123527916622892,)
7053,(12.088125954131876,)
7199,(12.086587899622481,)
7304,(12.073122368666526,)
7321,(12.058278071676298,)
7329,(11.980112513707887,)
7499,(11.970141708845977,)
7527,(11.968643018558783,)
7561,(11.900535667785896,)
7689,(11.897963206709012,)
7714,(11.879801120799982,)
7753,(11.845215587463127,)
7820,(11.841173355370037,)
7918,(11.800200285598594,)
7934,(11.74936793497455,)
8021,(11.746439264474791,)
8120,(11.62659014448949,)
8224,(11.517576935254274,)
8290,(11.494595478503339,)
8355,(11.447661239661102,)
8382,(11.440190818121739,)
8493,(11.432697010328434,)
8540,(11.397376011142502,)
8570,(11.35526517885543,)
8599,(11.33699290535285,)
8786,(11.312733777944379,)
8805,(11.309919159615468,)
9000,(11.304327699325494,)
9061,(11.279889700804798,)
9076,(11.268652092962586,)
9115,(11.263380719623843,)
9147,(11.242409795902148,)
9168,(11.237894111355306,)
9189,(11.218386513873241,)
9238,(11.21215929944674,)
9277,(11.211532976265108,)
9290,(11.210412946585995,)
9315,(11.177696203109855,)
9378,(11.170145667895012,)
9389,(11.142164869364603,)
9448,(11.126132816484859,)
9466,(11.019003492412246,)
9537,(11.011070532161604,)
9830,(11.002507736062611,)
9833,(10.950294026702156,)
9978,(10.914871206025186,)
10069,(10.889069319268852,)
10108,(10.865511140765264,)
10220,(10.858239577592599,)
10313,(10.853672856092198,)
10328,(10.813332643864197,)
10434,(10.768247526101932,)
10538,(10.760418339750318,)
10568,(10.73097438505652,)
10604,(10.686634319199854,)
10661,(10.63142727846646,)
10789,(10.616936849479377,)
10824,(10.519048502754803,)
11024,(10.514720641267681,)
11058,(10.509097215073936,)
11069,(10.424937816872811,)
11173,(10.342324310360977,)
11306,(10.27215919755349,)
11372,(10.267100868946883,)
11389,(10.251960283236375,)
11448,(10.226067270436985,)
11456,(10.22242226035684,)
11475,(10.068017561624494,)
11760,(10.018454302430207,)
12007,(10.015342822940678,)
12013,(10.006983657532945,)
12031,(10.00254104903267,)
12038,(9.97919955464139,)
12119,(9.958251510681176,)
12277,(9.876276763883181,)
12284,(9.824799421129315,)
12323,(9.808516103324603,)
12550,(9.71625674904306,)
12827,(9.709407882665161,)
12852,(9.704252140323264,)
12883,(9.693893232692389,)
12908,(9.607747288023507,)
13017,(9.577813516614993,)
13105,(9.550599953963514,)
13252,(9.513750415937738,)
13370,(9.470055995085541,)
13480,(9.443329122411733,)
13508,(9.396573901674673,)
13532,(9.36291548288251,)
13921,(9.314443740803638,)
14012,(9.288454711302926,)
14101,(9.280848769188228,)
14157,(9.273183196837227,)
14194,(9.272293833704385,)
14196,(9.266194815189422,)
14216,(9.264102463621967,)
14277,(9.257408385449422,)
14283,(9.25182891401774,)
