Evaluations,Fitness
1,(np.float64(2691.943597903771),)
2,(np.float64(2003.1813508850385),)
92,(np.float64(2002.3941216613268),)
122,(np.float64(2001.4591943344462),)
152,(np.float64(2000.611048037366),)
182,(np.float64(1999.8496827700844),)
212,(np.float64(1999.1750985326032),)
242,(np.float64(1998.587295324922),)
272,(np.float64(1998.0862731470409),)
302,(np.float64(1997.672031998959),)
332,(np.float64(1997.3445718806768),)
362,(np.float64(1997.1038927921943),)
392,(np.float64(1996.9499947335128),)
418,(np.float64(1995.0321097567696),)
422,(np.float64(1983.8411547511),)
448,(np.float64(1977.404713843687),)
452,(np.float64(1971.4041942174242),)
478,(np.float64(1960.0472472416823),)
482,(np.float64(1959.4346296885187),)
508,(np.float64(1942.9597099508808),)
538,(np.float64(1926.1421019711586),)
568,(np.float64(1909.5944233025555),)
598,(np.float64(1893.316673945073),)
628,(np.float64(1877.3088538987097),)
658,(np.float64(1861.5709631634675),)
688,(np.float64(1846.1030017393448),)
718,(np.float64(1830.9049696263407),)
748,(np.float64(1815.976866824459),)
778,(np.float64(1801.3186933336965),)
808,(np.float64(1786.9304491540531),)
838,(np.float64(1772.812134285531),)
868,(np.float64(1758.9637487281284),)
898,(np.float64(1745.3852924818461),)
928,(np.float64(1732.0767655466836),)
958,(np.float64(1719.0381679226407),)
988,(np.float64(1706.269499609719),)
1018,(np.float64(1693.7707606079168),)
1048,(np.float64(1681.541950917234),)
1078,(np.float64(1669.5830705376718),)
1108,(np.float64(1657.89411946923),)
1138,(np.float64(1646.4750977119072),)
1168,(np.float64(1635.3260052657054),)
1198,(np.float64(1624.4468421306228),)
1228,(np.float64(1613.8376083066607),)
1258,(np.float64(1603.4983037938189),)
1288,(np.float64(1593.4289285920968),)
1318,(np.float64(1583.6294827014954),)
1348,(np.float64(1574.0999661220126),)
1378,(np.float64(1564.840378853651),)
1408,(np.float64(1555.8507208964095),)
1438,(np.float64(1547.1309922502867),)
1468,(np.float64(1538.6811929152852),)
1498,(np.float64(1530.5013228914033),)
1528,(np.float64(1522.5913821786419),)
1558,(np.float64(1514.951370777),)
1588,(np.float64(1507.5812886864787),)
1618,(np.float64(1500.4811359070768),)
1648,(np.float64(1493.6509124387958),)
1678,(np.float64(1487.090618281634),)
1708,(np.float64(1480.8002534355926),)
1738,(np.float64(1474.779817900671),)
1768,(np.float64(1469.0293116768694),)
1798,(np.float64(1463.5487347641874),)
1828,(np.float64(1458.3380871626262),)
1830,(np.float64(1457.5163777474208),)
1858,(np.float64(1448.5512537939558),)
1860,(np.float64(1447.811449847157),)
1888,(np.float64(1439.9111900156392),)
1890,(np.float64(1438.3765219468942),)
1918,(np.float64(1431.4851757978693),)
1920,(np.float64(1429.2115940466315),)
1948,(np.float64(1421.2854811837497),)
1950,(np.float64(1420.316666146368),)
1978,(np.float64(1411.4122330268185),)
2008,(np.float64(1401.8059499201524),)
2038,(np.float64(1392.46663186375),)
2068,(np.float64(1383.3942788576128),)
2098,(np.float64(1374.5888909017403),)
2128,(np.float64(1366.0504679961316),)
2158,(np.float64(1357.779010140789),)
2188,(np.float64(1349.7745173357102),)
2218,(np.float64(1342.0369895809395),)
2248,(np.float64(1334.5664268763455),)
2272,(np.float64(1332.706271887912),)
2278,(np.float64(1327.3628292220603),)
2302,(np.float64(1322.3952031825909),)
2308,(np.float64(1320.4261966180404),)
2332,(np.float64(1312.3509804356443),)
2362,(np.float64(1302.5753403422473),)
2392,(np.float64(1293.068282902398),)
2422,(np.float64(1283.829808116099),)
2452,(np.float64(1274.8599159833484),)
2482,(np.float64(1266.1586065041479),)
2512,(np.float64(1257.725879678495),)
2542,(np.float64(1249.5617355063926),)
2572,(np.float64(1241.6661739878382),)
2602,(np.float64(1234.0391951228332),)
2632,(np.float64(1226.680798911378),)
2662,(np.float64(1219.5909853534708),)
2692,(np.float64(1212.7697544491134),)
2699,(np.float64(1211.9032307331784),)
2722,(np.float64(1202.6106420209026),)
2752,(np.float64(1192.70336353874),)
2782,(np.float64(1183.047919002627),)
2812,(np.float64(1173.6443084125617),)
2842,(np.float64(1164.4925317685463),)
2872,(np.float64(1155.5925890705787),)
2902,(np.float64(1146.9444803186602),)
2932,(np.float64(1138.5482055127902),)
2962,(np.float64(1130.4037646529694),)
2992,(np.float64(1122.511157739197),)
3022,(np.float64(1114.8703847714737),)
3052,(np.float64(1107.4814457497982),)
3082,(np.float64(1100.344340674172),)
3112,(np.float64(1093.4590695445947),)
3120,(np.float64(1092.1227880013769),)
3142,(np.float64(1091.975087601397),)
3150,(np.float64(1082.4751936475445),)
3180,(np.float64(1073.0865557870845),)
3210,(np.float64(1063.9568744199973),)
3240,(np.float64(1055.0861495462832),)
3270,(np.float64(1046.4743811659423),)
3300,(np.float64(1038.121569278974),)
3330,(np.float64(1030.0277138853787),)
3360,(np.float64(1022.1928149851564),)
3390,(np.float64(1014.6168725783074),)
3420,(np.float64(1007.2998866648309),)
3450,(np.float64(1000.2418572447276),)
3480,(np.float64(993.4427843179975),)
3510,(np.float64(986.90266788464),)
3540,(np.float64(980.6215079446554),)
3570,(np.float64(974.599304498044),)
3600,(np.float64(968.8360575448055),)
3630,(np.float64(963.33176708494),)
3660,(np.float64(958.0864331184472),)
3690,(np.float64(953.1000556453278),)
3720,(np.float64(948.3726346655811),)
3750,(np.float64(943.9041701792074),)
3780,(np.float64(939.6946621862065),)
3808,(np.float64(939.6466689780277),)
3810,(np.float64(935.7441106865789),)
3838,(np.float64(933.7329661654211),)
3840,(np.float64(932.0525156803242),)
3868,(np.float64(928.0726925800878),)
3898,(np.float64(922.6699552248756),)
3928,(np.float64(917.5247540997848),)
3958,(np.float64(912.6370892048149),)
3988,(np.float64(908.0069605399658),)
4018,(np.float64(903.6343681052375),)
4048,(np.float64(899.5193119006307),)
4078,(np.float64(895.6617919261446),)
4108,(np.float64(892.0618081817797),)
4138,(np.float64(888.7193606675361),)
4168,(np.float64(885.6344493834131),)
4198,(np.float64(882.8070743294112),)
4225,(np.float64(882.6464435444035),)
4228,(np.float64(880.2372355055305),)
4255,(np.float64(878.084339063305),)
4258,(np.float64(877.924932911771),)
4285,(np.float64(874.3877774627612),)
4299,(np.float64(872.8518389098734),)
4315,(np.float64(870.952323662802),)
4329,(np.float64(867.3282668571878),)
4359,(np.float64(862.0469506388728),)
4389,(np.float64(857.0078902549279),)
4419,(np.float64(852.2110857053534),)
4449,(np.float64(847.6565369901498),)
4479,(np.float64(843.3442441093159),)
4509,(np.float64(839.274207062853),)
4539,(np.float64(835.4464258507599),)
4558,(np.float64(833.4340384285005),)
4585,(np.float64(833.1779715234554),)
4588,(np.float64(827.1940048892003),)
4618,(np.float64(821.2101142005572),)
4648,(np.float64(815.4823663625707),)
4678,(np.float64(810.0107613752409),)
4708,(np.float64(804.7952992385672),)
4738,(np.float64(799.8359799525507),)
4768,(np.float64(795.1328035171911),)
4798,(np.float64(790.6857699324879),)
4809,(np.float64(790.5459122920065),)
4828,(np.float64(786.4948791984413),)
4839,(np.float64(785.7869828166757),)
4858,(np.float64(782.5601313150512),)
4869,(np.float64(781.3279716884175),)
4888,(np.float64(778.8815262823181),)
4899,(np.float64(776.892627293705),)
4918,(np.float64(775.4590641002417),)
4929,(np.float64(772.9889459618016),)
4948,(np.float64(772.2927447688219),)
4959,(np.float64(770.2707856900813),)
4978,(np.float64(769.3825682880585),)
4989,(np.float64(767.4965037746674),)
5008,(np.float64(766.728534657952),)
5019,(np.float64(764.8230796627789),)
5038,(np.float64(764.3306438785025),)
5049,(np.float64(762.0364914329442),)
5062,(np.float64(761.7610868369087),)
5079,(np.float64(758.2446597533083),)
5109,(np.float64(754.6630892324006),)
5139,(np.float64(751.2917798702214),)
5169,(np.float64(748.1307316667694),)
5199,(np.float64(745.1799446220465),)
5229,(np.float64(742.4394187360513),)
5259,(np.float64(739.9091540087838),)
5289,(np.float64(737.5891504402447),)
5319,(np.float64(735.479408030434),)
5349,(np.float64(733.5799267793511),)
5362,(np.float64(732.9607286356994),)
5392,(np.float64(730.5031970417617),)
5422,(np.float64(728.2647702848526),)
5452,(np.float64(726.2454483649727),)
5482,(np.float64(724.4452312821219),)
5512,(np.float64(722.8641190362997),)
5542,(np.float64(721.5021116275062),)
5572,(np.float64(720.3592090557416),)
5602,(np.float64(719.4354113210056),)
5632,(np.float64(718.7307184232989),)
5662,(np.float64(718.2451303626209),)
5692,(np.float64(717.9786471389716),)
5695,(np.float64(717.6767286863554),)
5722,(np.float64(715.7654419715184),)
5752,(np.float64(713.6989752219297),)
5771,(np.float64(711.3935163710913),)
5801,(np.float64(706.7219722723619),)
5831,(np.float64(702.2295989691097),)
5861,(np.float64(697.9163964613347),)
5891,(np.float64(693.7823647490364),)
5921,(np.float64(689.8275038322154),)
5951,(np.float64(686.0518137108714),)
5981,(np.float64(682.4552943850048),)
6011,(np.float64(679.037945854615),)
6041,(np.float64(675.7997681197028),)
6071,(np.float64(672.7407611802671),)
6101,(np.float64(669.8609250363089),)
6131,(np.float64(667.1602596878279),)
6149,(np.float64(666.9983672504503),)
6161,(np.float64(665.4823503587772),)
6179,(np.float64(662.9476615734401),)
6191,(np.float64(662.8570214376733),)
6207,(np.float64(662.2201098661807),)
6209,(np.float64(659.1135986949043),)
6237,(np.float64(657.7552880703734),)
6239,(np.float64(655.4961786148428),)
6267,(np.float64(652.5605532077053),)
6269,(np.float64(652.0954013332562),)
6297,(np.float64(646.885933332653),)
6327,(np.float64(641.4516172552867),)
6357,(np.float64(636.2576049756059),)
6387,(np.float64(631.3038964936112),)
6417,(np.float64(626.590491809302),)
6447,(np.float64(622.1173909226785),)
6477,(np.float64(617.884593833741),)
6507,(np.float64(613.8921005424894),)
6537,(np.float64(610.1399110489233),)
6567,(np.float64(606.6280253530498),)
6597,(np.float64(603.3564434548487),)
6627,(np.float64(600.3251653543404),)
6657,(np.float64(597.5341910515175),)
6687,(np.float64(594.9835205463803),)
6717,(np.float64(592.6731538389294),)
6747,(np.float64(590.6030909291637),)
6777,(np.float64(588.7733318170839),)
6807,(np.float64(587.1838765026903),)
6837,(np.float64(585.8347249859821),)
6867,(np.float64(584.7258772669599),)
6897,(np.float64(583.8573333456234),)
6927,(np.float64(583.2290932219727),)
6957,(np.float64(582.8411568960078),)
6987,(np.float64(582.6935243677287),)
7137,(np.float64(582.4621152438508),)
7167,(np.float64(582.0724520633506),)
7197,(np.float64(581.899182742562),)
7199,(np.float64(581.3333563742491),)
7227,(np.float64(580.1273462385534),)
7257,(np.float64(578.5093416660825),)
7287,(np.float64(577.0451690251496),)
7317,(np.float64(575.7348283157547),)
7347,(np.float64(574.5783195378976),)
7377,(np.float64(573.5756426915782),)
7407,(np.float64(572.7267977767962),)
7437,(np.float64(572.0317847935524),)
7455,(np.float64(570.613853499582),)
7485,(np.float64(568.417494131406),)
7515,(np.float64(566.4040205779135),)
7545,(np.float64(564.5734328391034),)
7575,(np.float64(562.9257309149765),)
7605,(np.float64(561.4609148055323),)
7635,(np.float64(560.1789845107717),)
7665,(np.float64(559.0799400306935),)
7695,(np.float64(558.1637813652986),)
7725,(np.float64(557.4305085145866),)
7755,(np.float64(556.8801214785576),)
7771,(np.float64(555.9882615915575),)
