Evaluations,Fitness
1,499.9795655955857
2,498.0157414327756
3,447.8901793945096
25,366.6882470561244
42,351.08715256202913
49,294.957428493961
90,103.39465326563757
101,23.69604689374242
153,4.141241281214655
174,1.9957402125584904
242,1.9920521044850994
329,1.001812181012504
548,0.9983085202171991
596,0.9980071105696031
777,0.9980054804057439
785,0.9980038389483167
827,0.9980038380511086
918,0.9980038378608692
992,0.9980038378214495
1019,0.9980038378149156
1047,0.9980038377955152
1137,0.9980038377954452
1154,0.9980038377948021
1228,0.9980038377945802
1236,0.9980038377945142
1260,0.9980038377944781
1265,0.9980038377944745
1335,0.9980038377944564
1350,0.9980038377944518
1399,0.9980038377944513
1452,0.9980038377944509
1454,0.9980038377944502
1703,0.99800383779445
1846,0.9980038377944498
2419,0.9980038377944496
