Evaluations,Fitness
1,(np.float64(27.511833091571557),)
4,(np.float64(20.71175578618464),)
9,(np.float64(19.47783214431721),)
10,(np.float64(11.637675598426895),)
16,(np.float64(5.397236931779084),)
37,(np.float64(3.215871735693459),)
43,(np.float64(2.0829608553830097),)
76,(np.float64(1.1414291939558865),)
94,(np.float64(1.0660801734749281),)
145,(np.float64(0.6513828787700042),)
163,(np.float64(0.6000840318915532),)
264,(np.float64(0.5967399968531986),)
342,(np.float64(0.49982953769325356),)
440,(np.float64(0.4565087935543346),)
630,(np.float64(0.41939014722087364),)
939,(np.float64(0.4040836323511172),)
1736,(np.float64(0.40264069041232986),)
3107,(np.float64(0.39881454725223797),)
3287,(np.float64(0.39869561892493977),)
