Evaluations,Fitness
1,(6589682.691395044,)
2,(4847721.905037365,)
4,(2196618.804260353,)
8,(895752.6091690804,)
10,(376766.9178978021,)
70,(364750.1646679334,)
100,(340445.09209620516,)
130,(320405.40592965554,)
160,(304631.10616828455,)
190,(293122.1928120923,)
220,(285878.66586107865,)
250,(282900.5253152437,)
310,(277692.8385248339,)
370,(275612.3514208134,)
400,(275492.5843113046,)
520,(274257.14877687057,)
580,(270678.23585814424,)
700,(268244.2300678448,)
708,(241869.49934012874,)
738,(229225.37116549266,)
785,(212499.90213291708,)
805,(196644.82070973274,)
815,(173096.43492974056,)
835,(166890.24288350326,)
845,(137800.8630466472,)
875,(115953.85634968586,)
905,(107555.4148388565,)
977,(84374.55750329871,)
1058,(84291.92491412695,)
1118,(73314.70451937671,)
1307,(72888.94187354714,)
1360,(71429.25780599238,)
1383,(71132.30980610018,)
1401,(70459.76891576535,)
1406,(67139.32828565754,)
1412,(66103.31481425172,)
1429,(65822.55861898806,)
1436,(62580.8091400699,)
1466,(62188.86261727074,)
1503,(61404.4327786872,)
1542,(60786.21518563245,)
1558,(57388.71219720466,)
1662,(57202.18751708698,)
1679,(56387.02906778908,)
1747,(56359.5740453171,)
1767,(55203.51497657189,)
1777,(54924.35313670595,)
1797,(54796.034666101565,)
1810,(52629.57958268616,)
1840,(51876.59678375819,)
1867,(51707.83980628127,)
1873,(51285.73436131355,)
1883,(50764.09414803649,)
1897,(50507.22528975205,)
1903,(50163.8921101192,)
1929,(49798.72151787625,)
1934,(49192.75333595216,)
1935,(48317.39522506597,)
1956,(47862.36686595637,)
1964,(47074.66801854631,)
1992,(45213.90548225036,)
2076,(43310.83754038328,)
2088,(43163.7855590042,)
2142,(42678.846794854086,)
2172,(41545.14761386767,)
2202,(41214.99375049226,)
2221,(40763.16436038328,)
2235,(40517.458591049486,)
2243,(40121.571222159975,)
2253,(39257.423742160696,)
2272,(38941.73234605313,)
2277,(37126.42224106236,)
2303,(37078.618738688805,)
2307,(35250.14271775028,)
2332,(35066.76388247956,)
2378,(34286.072294598016,)
2395,(33498.82988847009,)
2430,(32873.806815455464,)
2448,(32480.953204633057,)
2453,(32359.92094434325,)
2478,(32255.27318700409,)
2499,(30633.049305770946,)
2618,(30183.365654908586,)
2686,(29858.314232581753,)
2712,(29334.68399458918,)
2736,(28356.563361062625,)
2779,(28264.07291664554,)
2810,(27094.641960375953,)
2909,(27080.29098338141,)
3023,(26342.326360632844,)
3067,(26034.837830235912,)
3127,(25814.261400633164,)
3246,(24622.130964335043,)
3399,(24561.125148376963,)
3411,(24281.820122356876,)
3457,(24227.777076947412,)
3577,(24185.447834733746,)
3580,(24122.632446010102,)
3596,(23851.890790371173,)
3613,(23554.086648861085,)
3633,(23552.166215634017,)
3682,(23500.576437763957,)
3704,(22960.339465424102,)
3801,(22958.65026107859,)
3802,(22510.01927208961,)
3831,(22325.546482136535,)
3853,(21744.041404919742,)
3878,(21643.62424331781,)
3888,(21350.72633137704,)
3890,(21200.514850335258,)
3918,(21148.844174744867,)
3949,(19968.12956831171,)
3985,(19863.153148320016,)
4098,(19437.561731996575,)
4305,(19301.531884773063,)
4415,(19035.00826488123,)
4527,(18885.37234125281,)
4530,(18730.529136631474,)
4560,(18652.257670444676,)
4615,(18553.25012046734,)
4616,(18367.351563578937,)
4658,(18286.163800883645,)
4659,(18156.466973744944,)
4736,(17964.172165043623,)
4813,(17871.222222228527,)
4866,(17509.354007461006,)
4945,(17223.812518901585,)
4983,(16957.493191899433,)
5005,(16498.340731172117,)
5055,(15879.479500732077,)
5450,(15806.011782387199,)
5488,(15620.262392939865,)
5614,(15290.494966429058,)
5640,(15125.780031735065,)
6008,(15092.98951224739,)
6102,(14812.301544110442,)
6117,(14075.62495369323,)
6172,(13890.835362165686,)
6378,(13845.077956909261,)
6407,(13711.27847287281,)
6472,(13403.925096977882,)
6508,(13318.641454206947,)
6516,(12926.570935362519,)
6912,(12873.305814332143,)
6975,(12859.9719750254,)
7004,(12480.397292252334,)
7064,(12377.059207406264,)
7476,(12330.00196909321,)
7544,(12209.231072080314,)
7594,(11905.658908614216,)
7915,(11808.327055525513,)
7958,(11646.862340750371,)
8000,(11332.650027115713,)
8074,(11294.878507455438,)
8346,(11118.051618460973,)
8412,(11116.472246544528,)
8579,(10991.099943013724,)
8653,(10833.178526365606,)
9035,(10665.733792108635,)
9155,(10634.547811236973,)
9289,(10518.493546260896,)
9477,(10257.937247152571,)
9617,(10222.955363591995,)
9628,(10117.660983902759,)
9671,(10079.973426133758,)
9949,(9969.774791007927,)
9984,(9843.1863767001,)
10516,(9700.535062071525,)
10775,(9620.977576351193,)
10948,(9387.248309384904,)
11108,(9131.542712173441,)
11168,(9034.982954522275,)
11394,(9032.737782602731,)
12154,(8435.241288857253,)
12963,(8414.40426652758,)
13069,(8211.87150184561,)
13210,(8201.459196287207,)
13500,(7838.313505652647,)
13891,(7788.246516589463,)
13964,(7460.171190575535,)
14015,(7449.849535690915,)
14226,(7433.320940239915,)
14457,(7160.774051123651,)
14498,(7115.106181863344,)
14654,(7054.1656222821675,)
14797,(6827.758736577468,)
14936,(6760.318599657269,)
14941,(6624.064607496791,)
