Evaluations,Fitness
1,(497.5313365995519,)
9,(491.1664149579189,)
19,(466.24296135276086,)
25,(441.1393602871217,)
28,(55.35046204075051,)
49,(21.911881370613294,)
88,(14.693580740273452,)
133,(11.790350137824179,)
178,(11.744808564587956,)
238,(11.737870046829341,)
305,(6.642569871800375,)
330,(6.597861676952761,)
630,(5.776835263021342,)
690,(5.362834541703018,)
706,(2.0746934448856242,)
780,(1.9920333764741887,)
1392,(1.1336607749713992,)
1602,(0.9980529206531987,)
1902,(0.998003839334976,)
12416,(0.9980038390570245,)
12576,(0.9980038386285115,)
