Evaluations,Fitness
1,(np.float64(-1.02952403103549),)
13,(np.float64(-2.9598238606741143),)
22,(np.float64(-2.964424983141707),)
62,(np.float64(-3.563289281990146),)
99,(np.float64(-3.7249126457775783),)
169,(np.float64(-3.8372068647489175),)
330,(np.float64(-3.842237657991691),)
340,(np.float64(-3.8598028415594015),)
395,(np.float64(-3.8609731162428647),)
425,(np.float64(-3.8615934796499505),)
483,(np.float64(-3.8616995278503525),)
499,(np.float64(-3.8619786252803814),)
528,(np.float64(-3.862044102628275),)
542,(np.float64(-3.862175058850808),)
566,(np.float64(-3.862189559461177),)
578,(np.float64(-3.8623533344290926),)
605,(np.float64(-3.862592646544036),)
607,(np.float64(-3.862736247174756),)
644,(np.float64(-3.8627599998269844),)
650,(np.float64(-3.8627751124383574),)
797,(np.float64(-3.862777653166959),)
847,(np.float64(-3.862777756697747),)
859,(np.float64(-3.8627778709440532),)
881,(np.float64(-3.8627781908749825),)
890,(np.float64(-3.862778695586451),)
895,(np.float64(-3.862778729283044),)
898,(np.float64(-3.8627796619169423),)
984,(np.float64(-3.862779662430828),)
1011,(np.float64(-3.862779667491295),)
1012,(np.float64(-3.862779729308936),)
1047,(np.float64(-3.86277976543837),)
1093,(np.float64(-3.8627797732718565),)
1124,(np.float64(-3.8627797834945343),)
1220,(np.float64(-3.8627797853739816),)
1240,(np.float64(-3.8627797869041722),)
1274,(np.float64(-3.8627797870632334),)
1394,(np.float64(-3.8627797871639427),)
1449,(np.float64(-3.8627797872326077),)
1453,(np.float64(-3.8627797872831477),)
1465,(np.float64(-3.8627797873096115),)
1505,(np.float64(-3.862779787310085),)
1515,(np.float64(-3.8627797873252154),)
1541,(np.float64(-3.8627797873274607),)
1623,(np.float64(-3.8627797873287673),)
1624,(np.float64(-3.8627797873297958),)
1644,(np.float64(-3.862779787331273),)
1655,(np.float64(-3.8627797873312812),)
1687,(np.float64(-3.862779787331388),)
1697,(np.float64(-3.862779787331394),)
1711,(np.float64(-3.862779787332058),)
1777,(np.float64(-3.86277978733252),)
1810,(np.float64(-3.8627797873325878),)
1894,(np.float64(-3.8627797873326024),)
1896,(np.float64(-3.862779787332633),)
1908,(np.float64(-3.8627797873326393),)
1971,(np.float64(-3.862779787332654),)
2001,(np.float64(-3.862779787332656),)
2049,(np.float64(-3.8627797873326584),)
2053,(np.float64(-3.8627797873326593),)
2078,(np.float64(-3.862779787332661),)
2108,(np.float64(-3.8627797873326615),)
2130,(np.float64(-3.862779787332663),)
