Evaluations,Fitness
1,(5131294.524051688,)
2,(4478100.849708454,)
3,(3338731.1119927405,)
6,(1874761.2439022237,)
8,(913803.7378453694,)
16,(739512.5676514131,)
17,(437440.87130254,)
50,(413558.8310867948,)
151,(400195.95325420896,)
213,(358725.7393791104,)
263,(125921.69570993484,)
934,(124976.50048411317,)
1254,(113391.07860561932,)
1463,(113026.61548555283,)
1514,(111742.0923639845,)
1552,(78856.27578535318,)
1631,(69510.7820615645,)
2313,(58190.00102203859,)
2474,(56512.43060807321,)
2499,(53847.450981647096,)
2578,(44014.033735142475,)
2658,(43401.31628231262,)
2839,(42935.839312540425,)
2895,(36692.69600406149,)
3035,(34076.45079278284,)
3427,(33556.97922995503,)
3664,(33295.32260491128,)
3666,(33101.467479723615,)
3697,(30620.221021137022,)
3838,(25988.22182386365,)
4178,(25190.717367596302,)
4302,(24075.679336224144,)
4366,(23139.864660819712,)
4638,(22085.502307208684,)
4791,(21610.00570082102,)
4948,(21562.341899534575,)
4999,(21189.453440381694,)
5155,(21158.771096639764,)
5179,(19762.217215671462,)
5229,(19030.509818046365,)
5256,(19022.192041318263,)
5577,(18492.481982017882,)
5579,(18326.06585949445,)
5687,(17659.04132905929,)
5789,(17457.559395085053,)
5969,(17216.602441061543,)
6047,(17025.049494252125,)
6363,(16733.150763408812,)
6511,(16694.966808893565,)
6513,(16561.121500638943,)
6664,(16541.955959748575,)
6691,(16540.262349382163,)
6732,(16511.38409393797,)
6784,(16333.041495787946,)
6958,(16031.025972105326,)
7041,(15829.84013549536,)
7076,(15703.813746393329,)
7136,(15652.7780660123,)
7221,(15538.341969328689,)
7285,(15484.927930728167,)
7351,(15471.31892235905,)
7393,(15464.317281626685,)
7467,(15450.285285587313,)
7532,(15280.743495231076,)
7537,(15237.951118258743,)
7581,(15229.50086486137,)
7625,(15094.97039303597,)
7651,(15062.98984438165,)
7670,(15003.670448954905,)
7693,(14969.278084880685,)
7756,(14912.858306453905,)
7844,(14910.800089767377,)
7862,(14882.68547260486,)
7885,(14819.771357391382,)
7933,(14798.972064056805,)
7945,(14768.39657168231,)
7946,(14611.833120207724,)
7983,(14574.760692589021,)
8011,(14409.946265193763,)
8071,(14330.915667849546,)
8088,(14206.976841799986,)
8264,(13964.497727799153,)
8550,(13802.049077955537,)
8673,(13779.784040880848,)
8711,(13658.182330745905,)
8740,(13556.409793347606,)
8774,(13436.79302688807,)
8862,(13399.04522224302,)
8940,(13308.116193147662,)
9051,(13297.872886236095,)
9063,(13285.902929288824,)
9075,(13120.05900900406,)
9221,(13041.946874692969,)
9229,(12971.884633822385,)
9398,(12916.836149066588,)
9514,(12899.208738752188,)
9561,(12888.376358335247,)
9633,(12877.18450358877,)
9676,(12846.933765626434,)
9728,(12750.486570129246,)
9737,(12711.206291057892,)
9755,(12693.405069519464,)
9772,(12621.02084455662,)
9792,(12580.605088388018,)
9808,(12567.24185474213,)
9837,(12532.818680282264,)
9854,(12505.18986375833,)
9887,(12376.968002043443,)
9928,(12355.561156777909,)
9946,(12279.677969373688,)
10094,(12251.339944657753,)
10145,(12248.447048237858,)
10153,(12241.056069550554,)
10156,(12180.766993353276,)
10211,(12161.80484120977,)
10262,(12122.631017399512,)
10272,(12089.026182825688,)
10361,(12000.8189640467,)
10463,(11974.48406972887,)
10475,(11959.245302516767,)
10495,(11956.661487050862,)
10516,(11951.90717536504,)
10549,(11949.435640882724,)
