% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=884543, Fri May  9 18:53:57 2025, <python>{}</python>
1 30 0.5736794107449491 0 0 0.33333333333333337 0.3333333333333333 0.2942263305774084
2 60 0.5845496581550901 0 0 0.3333333333333333 0.27577233336601104 0.21654678522024545
3 90 0.5973430113984726 0 0 0.3333333333333333 0.21432432937541485 0.1808087076591482
4 120 0.5168686434670398 0 0 0.2589771542011523 0.1478259996272108 0.1329321370199591
5 150 0.48800190176353136 0 0 0.22476596628902765 0.13082997140203118 0.10623488200533832
6 180 0.5964195535236961 0 0 0.31715092694189273 0.11620660152842822 0.10993095292334817
7 210 0.6679437193447486 0 0 0.33333333333333337 0.09511110447648305 0.08809096632616907
8 240 0.6440241940314102 0 0 0.3333333333333333 0.07852329786055258 0.059802902124234975
9 270 0.5616532967914626 0 0 0.25967697127792055 0.054692135312442575 0.03750729423558536
10 300 0.46529524416624835 0 0 0.2143670146307002 0.03613461772959168 0.021594125185015425
11 330 0.5360961345362116 0 0 0.2890942350622776 0.031028242612312087 0.02066309448155643
12 360 0.4568298423589751 0 0 0.19773878535141387 0.020936880204232736 0.01376088735250643
13 390 0.4712331028719035 0 0 0.20850302805312762 0.018226411198582645 0.01017193581729738
14 420 0.4318650437116208 0 0 0.1752992540188695 0.013324073751744487 0.006769266744246503
15 450 0.48069032147603935 0 0 0.21352533672686017 0.010951017530531659 0.0062045320771487115
16 480 0.38033335550673597 0 0 0.1504349078352652 0.006346281553981715 0.0039049274438686574
17 510 0.32436947288410106 0 0 0.13384886143885177 0.004472162896490413 0.002804690758724556
18 540 0.29725094499314425 0 0 0.13753810498438993 0.0038259170515885284 0.0020586033404926592
19 570 0.2805010957598869 0 0 0.14627342978554014 0.0034423452765305787 0.0016296439203700504
20 600 0.2751534777709853 0 0 0.14020488007351942 0.0028748744460761035 0.0014357745804239993
21 630 0.26488869120080366 0 0 0.11708559402495296 0.0025306547707419384 0.0014409077238650677
22 660 0.24061614559043942 0 0 0.08593381992168649 0.0023739351943262536 0.0012426983462334043
23 690 0.23221951757828804 0 0 0.05505227553007222 0.0024636171905370744 0.0010550477576136885
24 720 0.18528628398847213 0 0 0.02614943417756167 0.0017194734821163614 0.0007370883368720993
25 750 0.14928388572864987 0 0 0.013961596382748078 0.0012055187747635877 0.000492523185604494
26 780 0.1255699329510653 0 0 0.007723819660343143 0.0007932582541182451 0.00035967974729584555
27 810 0.12537397124066293 0 0 0.005722991471714775 0.000730457341274811 0.0002987483855108059
28 840 0.11105005816555068 0 0 0.003913625018264644 0.0005035120340732321 0.00021938153546230253
29 870 0.08850973571684317 0 0 0.0024980663923654316 0.00029031874394174823 0.00014588607755786168
30 900 0.08039993264821049 0 0 0.0017301557090983388 0.0002111609560209634 0.00010848682375578875
31 930 0.07517183782915195 0 0 0.0013116294542696435 0.0001695551889601107 8.263420084569287e-05
32 960 0.0632197876110249 0 0 0.0008531852561989517 0.0001102933509591333 5.623505579757552e-05
33 990 0.06147746292916257 0 0 0.000710549783903488 8.387209403894732e-05 4.774962511573789e-05
34 1020 0.051685737027691296 0 0 0.0004565866150269984 5.377352959090117e-05 3.388373233150755e-05
35 1050 0.054362960116647915 0 0 0.0003907674999120525 4.808413324665247e-05 3.2646610890881296e-05
36 1080 0.0455856307523777 0 0 0.0002492539744486506 3.3073215365368544e-05 1.9776311751269116e-05
37 1110 0.03948790944903995 0 0 0.0001742363388956644 2.1703979683652194e-05 1.2725351411717565e-05
38 1140 0.03701234871381347 0 0 0.00013983512522967187 1.7115018403719295e-05 8.956663220193617e-06
39 1170 0.03234764716701116 0 0 9.774561975932838e-05 1.202510817719013e-05 5.908283478044549e-06
40 1200 0.033840219278472375 0 0 8.053363382206145e-05 9.985664236740028e-06 5.752501162943667e-06
41 1230 0.029195639248856993 0 0 5.6006647992283447e-05 7.317351002874691e-06 3.993286345873775e-06
42 1260 0.02911376718571617 0 0 4.6320991389811394e-05 6.0593051733230115e-06 3.062728280345608e-06
43 1290 0.025806651870411618 0 0 3.3571766567898955e-05 4.307985477870076e-06 2.0730476696475477e-06
44 1320 0.021063437219516756 0 0 1.972059666138365e-05 2.8133359865747264e-06 1.3016369012502092e-06
45 1350 0.01821213314372921 0 0 1.3953640981850325e-05 1.861887836808738e-06 9.304877276127738e-07
46 1380 0.015979194941404203 0 0 9.422179327672216e-06 1.2624304708937798e-06 6.604561670320213e-07
47 1410 0.015115315205461598 0 0 6.927238105513573e-06 9.668402903789331e-07 4.952500720458191e-07
48 1440 0.013807670042001698 0 0 4.595934343976264e-06 6.769405791533793e-07 3.936986573835326e-07
49 1470 0.012072793417745567 0 0 3.391705828569852e-06 4.278538183939636e-07 2.7690501320270607e-07
