% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=777986, Thu May  8 08:56:02 2025, <python>{}</python>
1 8 1.0047613287627506 0 0 0.9961471935521578 0.9761200767407516 1.1074121428387775 0.898821209292176
2 16 1.1710824846021486 0 0 1.154078124829757 1.4388118970248251 1.211453090488677 1.0299868991535432
3 24 1.224251205980595 0 0 1.1918143640394967 1.4256308277587693 1.3006055042834255 1.071973379423928
4 32 1.2564238729214914 0 0 1.3123139330833158 1.400013359280986 1.3211010112174266 1.0675769736435605
5 40 1.3226605343668987 0 0 1.308405292763293 1.4512476599649493 1.4214702284780745 1.053554386722255
6 48 1.1334292577520968 0 0 1.1004171151183724 1.181418615868891 1.180510954591103 0.8370001212932429
7 56 0.9818449618721128 0 0 0.9649107749094975 0.9183079909019694 0.9558061607844293 0.6871768613059133
8 64 0.9249955945958406 0 0 0.8392520889855045 0.8657068589432597 0.856978927708457 0.6270655898117772
9 72 0.8067315278819746 0 0 0.7482612479438275 0.7448257193949536 0.6974452109852384 0.4939532893104398
10 80 0.7995959753930357 0 0 0.7050493258802625 0.6614843686902453 0.7418999236064324 0.4990620561252971
11 88 0.7438614059900132 0 0 0.6791881613768121 0.5652581299400489 0.6577520271010601 0.4812484181983321
12 96 0.6826978233921326 0 0 0.6046728639205803 0.45557700446211796 0.6265056700220708 0.40902871912953925
13 104 0.6440777336552289 0 0 0.567459066731244 0.4222946204331487 0.5492291254527017 0.3566226582143602
14 112 0.6694132329722529 0 0 0.5807697030621306 0.4177964327986616 0.5185395035242404 0.3834129373994517
15 120 0.5575996409475005 0 0 0.4275509355800004 0.3339792874085983 0.4260465770883466 0.3274910706047976
16 128 0.4497562184034542 0 0 0.3310955523203246 0.26584549503303234 0.33140299951595836 0.24499964422017229
17 136 0.40998978038092104 0 0 0.27661248386623954 0.23981421165169226 0.2806045029468633 0.21960196443320637
18 144 0.33114013129792974 0 0 0.2077020525745166 0.17391286446207257 0.20637134360450687 0.1734121636341528
19 152 0.3075760055957329 0 0 0.18775203265969972 0.1572069016800035 0.19202341797079506 0.16083869197919978
20 160 0.2865301804669379 0 0 0.16202527092497598 0.13362887852447047 0.16439752099565455 0.14751021149232676
21 168 0.287475499195475 0 0 0.16166643065444197 0.13627711524721473 0.15944235376984153 0.13698554319991166
22 176 0.267368625647242 0 0 0.14794847336940858 0.12590204070728275 0.12736191896352905 0.12283400604021537
23 184 0.23359081108936858 0 0 0.11983730208946265 0.10371553062097742 0.10648092607265121 0.10807824880446726
24 192 0.2073971004279015 0 0 0.09960100372678969 0.09114511031549258 0.09051371962202324 0.09170039939531091
25 200 0.19431774432222335 0 0 0.09612422039636895 0.07749510845533995 0.08026959870486666 0.08443502785141167
26 208 0.18542968538044938 0 0 0.09213608472206443 0.0685474272670999 0.07277608338130286 0.07981488574084873
27 216 0.1681955023483706 0 0 0.07922708481581164 0.05986517424425755 0.06173192828529107 0.07350196697466256
28 224 0.14033882097234343 0 0 0.06454966458267623 0.04907266602290699 0.0500463006040336 0.05517223687134436
29 232 0.11250908635021412 0 0 0.04675082549704773 0.037274278390893374 0.03932491032290288 0.03968803263099239
30 240 0.0969942158813166 0 0 0.03681483997621954 0.03330551806757461 0.03142976353715808 0.031538170198321946
31 248 0.09735477102085745 0 0 0.036803659133558944 0.03298479594220356 0.031986763820819504 0.029130910807321907
32 256 0.10157953502115462 0 0 0.039197540984230075 0.03557858246247896 0.03360650874021437 0.028432685028453954
33 264 0.11118482386272173 0 0 0.040642748524460204 0.04159293117479843 0.03722085052172686 0.029533381212111732
34 272 0.10508852771495487 0 0 0.03525300851716395 0.036121837876088636 0.03310653180798842 0.02768958407811645
35 280 0.08594808006905907 0 0 0.024652424648881857 0.02985064471427387 0.026244320886405395 0.022735044421734355
36 288 0.08175905514430008 0 0 0.02237192185382945 0.027683885000307017 0.024583779440076958 0.021364996159969594
37 296 0.07159196288365317 0 0 0.018277636205376403 0.023871252633752164 0.02195943056310995 0.01607198613449888
38 304 0.06439260755764034 0 0 0.0170076803219807 0.02123802796880615 0.017622385078594233 0.014305832051721805
